topic_id,score,hit_fields,tag,full_label,file,line,kind,section_title,snippet,status
coherent,183,label;section;text,01BE,modules-definition-quasi-coherent,modules.tex,1394,definition,Quasi-coherent modules,"egin definition Let (X, O X) be a ringed space. Let F be a sheaf of O X -modules. We say that F is a quasi-coherent sheaf of O X -modules if for every point x X there exists an open neighbourhood x U X such that F | U is isomorphic to the cokernel of a map igoplus j J O U igoplus",lexical_candidate_only
coherent,183,label;section;text,01BJ,modules-lemma-restrict-quasi-coherent,modules.tex,1601,lemma,Quasi-coherent modules,"egin lemma Let (X, O X) be a ringed space. Set R = (X, O X) . Let M be an R -module. Let F M be the quasi-coherent sheaf of O X -modules associated to M . If g : (Y, O Y) o (X, O X) is a morphism of ringed spaces, then g * F M is the sheaf associated to the (Y, O Y) -module (Y, O",lexical_candidate_only
coherent,183,label;section;text,01BU,modules-section-coherent,modules.tex,1950,section,Coherent modules,Coherent modules A reference for this section is ite FAC . The category of coherent sheaves on a ringed space X is a more reasonable object than the category,lexical_candidate_only
coherent,183,label;section;text,01BD,modules-section-quasi-coherent,modules.tex,1380,section,Quasi-coherent modules,"Quasi-coherent modules In this section we introduce an abstract notion of quasi-coherent O X -module. This notion is very useful in algebraic geometry, since quasi-cohere",lexical_candidate_only
coherent,162,label;section,01BV,modules-definition-coherent,modules.tex,1965,definition,Coherent modules,"egin definition egin reference ite[Chapter I, 2, no. 12, Definition 2, p. 208] FAC ite[Chapter I, 2, no. 15, Definition 3, p. 210] FAC ite[Chapter II, 2, no. 38, p. 231] FAC Let (X, O X) be a ringed space. Let F be a sheaf of O X -modules. We say that F is a coherent O X -module ",lexical_candidate_only
coherent,162,label;section,01BL,modules-example-quasi-coherent,modules.tex,1700,example,Quasi-coherent modules,"egin example Let X be countably many copies L 1, L 2, L 3, of the real line all glued together at 0 ; a fundamental system of neighbourhoods of 0 being the collection \ U n\ n N , with U n ap L i = (-1/n, 1/n) . Let O X be the sheaf of continuous real valued functions. Let f : R ",lexical_candidate_only
coherent,162,label;section,01BF,modules-lemma-direct-sum-quasi-coherent,modules.tex,1440,lemma,Quasi-coherent modules,"egin lemma Let (X, O X) be a ringed space. The direct sum of two quasi-coherent O X -modules is a quasi-coherent O X -module.",lexical_candidate_only
coherent,162,label;section,01BG,modules-lemma-pullback-quasi-coherent,modules.tex,1459,lemma,Quasi-coherent modules,"egin lemma Let f : (X, O X) o (Y, O Y) be a morphism of ringed spaces. The pullback f * G of a quasi-coherent O Y -module is quasi-coherent.",lexical_candidate_only
coherent,94,section;text,078C,examples-section-push-quasi-coherent,examples.tex,2242,section,Pushforward of quasi-coherent modules,"Pushforward of quasi-coherent modules In Schemes, Lemma ef schemes-lemma-push-forward-quasi-coherent we proved that f * transforms quasi-coherent modules into quasi-coherent modules when",lexical_candidate_only
coherent,94,section;text,07UU,spaces-cohomology-section-limits,spaces-cohomology.tex,2637,section,Limits of coherent modules,Limits of coherent modules A colimit of coherent modules (on a locally Noetherian algebraic space) is typically not coherent. But it is quasi-coherent as any colimit of quasi-coherent modules o,lexical_candidate_only
coherent,94,section;text,0777,stacks-cohomology-section-quasi-coherent,stacks-cohomology.tex,1404,section,Quasi-coherent modules,"Quasi-coherent modules We have seen that the category of quasi-coherent modules on an algebraic stack is equivalent to the category of quasi-coherent modules on a presentation, see",lexical_candidate_only
coherent,93,section;text,07J7,crystalline-section-quasi-coherent-crystals,crystalline.tex,2842,section,Crystals in quasi-coherent modules,Crystals in quasi-coherent modules In Situation ef situation-affine . Set X = (C) and S = (A) . We are going to classify crystals in quasi-coherent modules on ext Cri,lexical_candidate_only
coherent,93,section;text,0GN8,descent-section-quasi-coherent-cohomology,descent.tex,3774,section,Cohomology of quasi-coherent modules and topologies,Cohomology of quasi-coherent modules and topologies In this section we prove that cohomology of quasi-coherent modules is independent of the choice of topology. egin lemma lemma-standard-c,lexical_candidate_only
coherent,93,section;text,0ALF,examples-section-nonabelian-QCoh,examples.tex,941,section,Nonabelian category of quasi-coherent modules,"Nonabelian category of quasi-coherent modules In Sheaves on Stacks, Section ef stacks-sheaves-section-quasi-coherent we defined the category of quasi-coherent modules on a category fibred in groupoids",lexical_candidate_only
coherent,93,section;text,0FZK,functors-section-functor-coherent,functors.tex,1818,section,Functors between categories of coherent modules,Functors between categories of coherent modules The following lemma guarantees that we can use the material on functors between categories of quasi-coherent modules when we are given a functor between cat,lexical_candidate_only
coherent,93,section;text,0FZA,functors-section-functor-quasi-coherent,functors.tex,809,section,Functors between categories of quasi-coherent modules,Functors between categories of quasi-coherent modules In this section we briefly study functors between categories of quasi-coherent modules. egin example Let R,lexical_candidate_only
coherent,93,section;text,07TU,groupoids-lemma-colimit-coherent,groupoids.tex,3300,lemma,Colimits of quasi-coherent modules,"egin lemma Let (U, R, s, t, c) be a groupoid scheme over S . Assume that egin enumerate U , R are Noetherian, s, t are flat, quasi-compact, and quasi-separated. Then every quasi-coherent module ( F , eta) on (U, R, s, t, c) is a filtered colimit of coherent modules.",lexical_candidate_only
coherent,93,section;text,07TR,groupoids-lemma-construct-quasi-coherent,groupoids.tex,3114,lemma,Colimits of quasi-coherent modules,"egin lemma Let (U, R, s, t, c) be a groupoid scheme over S . Assume s, t are flat, quasi-compact, and quasi-separated. For any quasi-coherent module G on U , there exists a canonical isomorphism : t *s *t * G o s *s *t * G which turns (s *t * G , ) into a quasi-coherent module on",lexical_candidate_only
coherent,93,section;text,077T,groupoids-lemma-set-of-iso-classes,groupoids.tex,3424,lemma,Colimits of quasi-coherent modules,"egin lemma Let (U, R, s, t, c) be a groupoid scheme over S . Let appa be a cardinal. There exists a set T and a family ( F t, t) t T of appa -generated quasi-coherent modules on (U, R, s, t, c) such that every appa -generated quasi-coherent module on (U, R, s, t, c) is isomorphic",lexical_candidate_only
coherent,93,section;text,07TS,groupoids-section-colimits,groupoids.tex,3106,section,Colimits of quasi-coherent modules,Colimits of quasi-coherent modules In this section we prove some technical results saying that under suitable assumptions every quasi-coherent module on a groupoid is a filtered colimit of ``small'',lexical_candidate_only
coherent,93,section;text,06YZ,perfect-section-derived-quasi-coherent,perfect.tex,54,section,Derived category of quasi-coherent modules,Derived category of quasi-coherent modules In this section we discuss the relationship between quasi-coherent modules and all modules on a scheme X . A reference is ite[Appendix B] TT . By t,lexical_candidate_only
coherent,93,section;text,07TI,spaces-simplicial-lemma-pullback-cartesian-module,spaces-simplicial.tex,6317,lemma,Quasi-coherent modules on simplicial schemes,egin lemma Let f : V o U be a morphism of simplicial schemes. Given a quasi-coherent module F on U Zar the pullback f * F is a quasi-coherent module on V Zar .,lexical_candidate_only
coherent,93,section;text,07TJ,spaces-simplicial-lemma-pushforward-cartesian-module,spaces-simplicial.tex,6336,lemma,Quasi-coherent modules on simplicial schemes,egin lemma Let f : V o U be a cartesian morphism of simplicial schemes. Assume the morphisms d n j : U n o U n - 1 are flat and the morphisms V n o U n are quasi-compact and quasi-separated. For a quasi-coherent module G on V Zar the pushforward f * G is a quasi-coherent module o,lexical_candidate_only
coherent,93,section;text,07TE,spaces-simplicial-section-modules-simplicial,spaces-simplicial.tex,6314,section,Quasi-coherent modules on simplicial schemes,Quasi-coherent modules on simplicial schemes egin lemma Let f : V o U be a morphism of simplicial schemes. Given a quasi-coherent module F on U Zar,lexical_candidate_only
coherent,93,section;text,0GQS,stacks-cohomology-section-further-remarks,stacks-cohomology.tex,2230,section,Further remarks on quasi-coherent modules,Further remarks on quasi-coherent modules In this section we collect some results that to help understand how to use quasi-coherent modules on algebraic stacks. Let f : U,lexical_candidate_only
coherent,93,section;text,076W,stacks-cohomology-section-pullback,stacks-cohomology.tex,112,section,Pullback of quasi-coherent modules,Pullback of quasi-coherent modules Let f : X o Y be a morphism of algebraic stacks. It is a very general fact that quasi-coherent modules on ringed topoi are compatible with p,lexical_candidate_only
coherent,93,section;text,07AY,stacks-cohomology-section-quasi-coherent-modules-II,stacks-cohomology.tex,3211,section,Quasi-coherent modules and the lisse-etale and flat-fppf sites,Quasi-coherent modules and the lisse-etale and flat-fppf sites In this section we explain how to think of quasi-coherent modules on an algebraic stack in terms of its lisse-etale or flat-fppf site. egin le,lexical_candidate_only
coherent,93,section;text,06WG,stacks-sheaves-definition-quasi-coherent,stacks-sheaves.tex,1534,definition,Quasi-coherent modules,"egin definition Let p : X o ( /S) fppf be a category fibred in groupoids. A quasi-coherent module on X , or a quasi-coherent O X -module is a quasi-coherent module on the ringed site ( X fppf , O X ) as in Modules on Sites, Definition ef sites-modules-definition-site-local . The ",lexical_candidate_only
coherent,93,section;text,06WF,stacks-sheaves-section-quasi-coherent,stacks-sheaves.tex,1527,section,Quasi-coherent modules,Quasi-coherent modules At this point we can apply the general definition of a quasi-coherent module to the situation discussed in this chapter. egin definition definition,lexical_candidate_only
coherent,92,section;text,02QV,chow-section-cycle-of-coherent-sheaf,chow.tex,1697,section,Cycle associated to a coherent sheaf,"Cycle associated to a coherent sheaf egin lemma Let (S, elta) be as in Situation ef situation-setup . Let X be locally of finite type over S . Let",lexical_candidate_only
coherent,92,section;text,08CA,cohomology-section-pseudo-coherent,cohomology.tex,22963,section,Pseudo-coherent modules,"Pseudo-coherent modules In this section we discuss pseudo-coherent complexes. egin definition Let (X, O X) be a ringed space. Let",lexical_candidate_only
coherent,92,section;text,071N,descent-lemma-higher-direct-images-small-etale,descent.tex,4042,lemma,Cohomology of quasi-coherent modules and topologies,"egin lemma Let f : T o S be a quasi-compact and quasi-separated morphism of schemes. Let F be a quasi-coherent sheaf on T . For either the etale or Zariski topology, there are canonical isomorphisms R if small, * ( F a) = (R if * F ) a .",lexical_candidate_only
coherent,92,section;text,03FJ,descent-lemma-standard-covering-Cech-quasi-coherent,descent.tex,3825,lemma,Cohomology of quasi-coherent modules and topologies,"egin lemma Let S be a scheme. Let F be a quasi-coherent sheaf on S . Let au , C , U , U be as in Lemma ef lemma-standard-covering-Cech . Then there is an isomorphism of complexes heck C ullet( U , F a) ong s((A/R) ullet R M) (see Section ef section-descent-modules ) where R = (U,",lexical_candidate_only
coherent,92,section;text,03LC,descent-proposition-equivalence-quasi-coherent-functorial,descent.tex,3986,proposition,Cohomology of quasi-coherent modules and topologies,"egin proposition Let f : T o S be a morphism of schemes. egin enumerate The equivalences of categories of Proposition ef proposition-equivalence-quasi-coherent are compatible with pullback. More precisely, we have f *( G a) = (f * G ) a for any quasi-coherent sheaf G on S . The e",lexical_candidate_only
coherent,92,section;text,03DW,descent-proposition-same-cohomology-quasi-coherent,descent.tex,3867,proposition,Cohomology of quasi-coherent modules and topologies,"egin proposition egin slogan Cohomology of quasi-coherent sheaves is the same no matter which topology you use. Let S be a scheme. Let F be a quasi-coherent sheaf on S . Let au \ Zariski, , smooth, syntomic, fppf\ . egin enumerate There is a canonical isomorphism H q(S, F ) = H q",lexical_candidate_only
coherent,92,section;text,0GZT,descent-section-alternative-quasi-coherent,descent.tex,4590,section,Quasi-coherent modules and affines,"Quasi-coherent modules and affines Let S be a scheme In this section, as in Topologies, Section ef topologies-section-change-topologies , we choose our sites ( /S)",lexical_candidate_only
coherent,92,section;text,0G4R,duality-lemma-consequence-Artin-Rees-bis,duality.tex,8255,lemma,Extension by zero for coherent modules,egin lemma Let X be a Noetherian scheme. Let I O X be a quasi-coherent sheaf of ideals. Let F ullet be a complex of coherent O X -modules. Let p Z . Set H = H p( F ullet) and H n = H p( I n F ullet) . Then there are canonical O X -module maps o H 3 o H 2 o H 1 o H There exists a ,lexical_candidate_only
coherent,92,section;text,0G4U,duality-lemma-tensoring-Deligne-system,duality.tex,8399,lemma,Extension by zero for coherent modules,egin lemma Let j : U o X be an open immersion of Noetherian schemes. Let I O X be a quasi-coherent sheaf of ideals with V( I ) = X U . Let K be in D b extit Coh ( O X) . Then K O X L I n is pro-isomorphic to a Deligne system with constant value K| U over U .,lexical_candidate_only
coherent,92,section;text,0G4Z,duality-section-compactly-supported,duality.tex,8638,section,Compactly supported cohomology for coherent modules,"Compactly supported cohomology for coherent modules In Situation ef situation-shriek given a morphism f : X o Y in extit FTS S , we will define a functor Rf ! : D b extit Coh ( O",lexical_candidate_only
coherent,92,section;text,0G2G,duality-section-extension-by-zero,duality.tex,7848,section,Extension by zero for coherent modules,Extension by zero for coherent modules The material in this section and the next few can be found in the appendix by Deligne of ite RD . In this section j : U o X will b,lexical_candidate_only
coherent,92,section;text,0FY9,equiv-section-coherent,equiv.tex,430,section,Characterizing coherent modules,"Characterizing coherent modules This section is in some sense a continuation of the discussion in Derived Categories of Schemes, Section ef perfect-section-pseudo-coherent and More on Morphisms",lexical_candidate_only
coherent,92,section;text,0ALG,examples-lemma-quasi-coherent-not-abelian,examples.tex,987,lemma,Nonabelian category of quasi-coherent modules,"egin lemma The category of quasi-coherent With quasi-coherent modules as defined above. Due to how things are setup in the Stacks project, this is really the correct definition; as seen above our definition agrees with what one would naively have defined to be quasi-coherent modu",lexical_candidate_only
coherent,92,section;text,07DC,examples-section-derived-push-quasi-coherent,examples.tex,4700,section,Derived pushforward of quasi-coherent modules,Derived pushforward of quasi-coherent modules Let k be a field of characteristic p > 0 . Let S = (k[x]) . Let G = Z /p Z viewed either as an abstract group or as a,lexical_candidate_only
coherent,92,section;text,0273,examples-section-nonflasque,examples.tex,3510,section,Non flasque quasi-coherent sheaf associated to injective module,"Non flasque quasi-coherent sheaf associated to injective module For more examples of this type see ite[Expose II, Appendix I] SGA6 where Illusie explains some examples due to Verdier. Consider the affin",lexical_candidate_only
coherent,92,section;text,0FZR,functors-lemma-equivalence-coherent-over-field,functors.tex,2075,lemma,Functors between categories of coherent modules,"egin lemma egin reference Weak version of the result in ite Gabriel stating that the category of quasi-coherent modules determines the isomorphism class of a scheme. Let k be a field. Let X , Y be finite type schemes over k with X separated and Y reduced. If there is a k -linear ",lexical_candidate_only
coherent,92,section;text,0GPA,functors-lemma-functor-quasi-coherent-from-affine-diagonal-pre,functors.tex,984,lemma,Functors between categories of quasi-coherent modules,"egin lemma Let R be a ring. Let X and Y be schemes over R . Assume X is quasi-compact with affine diagonal. Let F : ( O X) o ( O Y) be an R -linear, right exact functor which commutes with arbitrary direct sums. Then we can construct egin enumerate a quasi-coherent module K on X ",lexical_candidate_only
coherent,92,section;text,0FZQ,functors-lemma-pushforward-invertible,functors.tex,2056,lemma,Functors between categories of coherent modules,"egin lemma Let f : X o Y be a finite type separated morphism of schemes with a section s : Y o X . Let F be a finite type quasi-coherent module on X , set theoretically supported on s(Y) with L = f * F an invertible O X -module. If Y is reduced, then F ong s * L .",lexical_candidate_only
coherent,92,section;text,0FZP,functors-lemma-pushforward-invertible-pre,functors.tex,2039,lemma,Functors between categories of coherent modules,egin lemma Let f : X o Y be a finite type separated morphism of schemes. Let F be a finite type quasi-coherent module on X with support finite over Y and with L = f * F an invertible O X -module. Then there exists a section s : Y o X such that F ong s * L .,lexical_candidate_only
coherent,92,section;text,0GPB,functors-remark-characterize-FM-QCoh,functors.tex,1230,remark,Functors between categories of quasi-coherent modules,egin remark Let R be a ring. Let X and Y be schemes over R . Assume X is quasi-compact with affine diagonal. Lemma ef lemma-functor-quasi-coherent-from-affine-diagonal may be generalized as follows: the functors (ef equation-FM-QCoh ) associated to quasi-coherent modules on X ime,lexical_candidate_only
coherent,92,section;text,07TV,groupoids-lemma-colimit-finite-type,groupoids.tex,3368,lemma,Colimits of quasi-coherent modules,"egin lemma Let (U, R, s, t, c) be a groupoid scheme over S . Assume that egin enumerate U , R are affine, there exist e i O R(R) such that every element g O R(R) can be uniquely written as s *(f i)e i for some f i O U(U) . Then every quasi-coherent module ( F , ) on (U, R, s, t, ",lexical_candidate_only
coherent,92,section;text,077U,groupoids-lemma-colimit-kappa,groupoids.tex,3444,lemma,Colimits of quasi-coherent modules,"egin lemma Let (U, R, s, t, c) be a groupoid scheme over S . Assume that s, t are flat. There exists a cardinal appa such that every quasi-coherent module ( F , ) on (U, R, s, t, c) is the directed colimit of its appa -generated quasi-coherent submodules.",lexical_candidate_only
coherent,92,section;text,0AZB,intersection-section-cycle-of-coherent-sheaf,intersection.tex,179,section,Cycle associated to a coherent sheaf,Cycle associated to a coherent sheaf Suppose that X is a variety and that F is a coherent O X -module with im(ext Supp ( F )) k . Let Z i be,lexical_candidate_only
coherent,92,section;text,0DX2,local-cohomology-section-improve,local-cohomology.tex,3095,section,Improving coherent modules,Improving coherent modules Similar constructions can be found in ite EGA and more recently in ite Kollar-local-global-hulls and ite Kollar-variants . egin lemma lemma-get-de,lexical_candidate_only
coherent,92,section;text,02CF,modules-remark-infinite-direct-sum-quasi-coherent-not,modules.tex,1451,remark,Quasi-coherent modules,egin remark Warning: It is not true in general that an infinite direct sum of quasi-coherent O X -modules is quasi-coherent. For more esoteric behaviour of quasi-coherent modules see Example ef example-quasi-coherent .,lexical_candidate_only
coherent,92,section;text,064N,more-algebra-section-pseudo-coherent,more-algebra.tex,16461,section,"Pseudo-coherent modules, I","Pseudo-coherent modules, I Suppose that R is a ring. Recall that an R -module M is of finite type if there exists a surjection R a o M and of finite presentation if t",lexical_candidate_only
coherent,92,section;text,0G8V,more-algebra-section-pseudo-coherent-bis,more-algebra.tex,17196,section,"Pseudo-coherent modules, II","Pseudo-coherent modules, II We continue the discussion started in Section ef section-pseudo-coherent . egin lemma Let R be a ring.",lexical_candidate_only
coherent,92,section;text,065E,more-algebra-section-relative-pseudo-coherent,more-algebra.tex,21830,section,Relatively pseudo-coherent modules,Relatively pseudo-coherent modules This section is the analogue of Section ef section-relative-finite-presentation for pseudo-coherence. egin lemma Let,lexical_candidate_only
coherent,92,section;text,08E0,perfect-section-derived-coherent,perfect.tex,2540,section,Derived category of coherent modules,Derived category of coherent modules Let X be a locally Noetherian scheme. In this case the category extit Coh ( O X) extit Mod ( O X) of coherent O,lexical_candidate_only
coherent,92,section;text,01LA,schemes-section-quasi-coherent,schemes.tex,4957,section,Functoriality for quasi-coherent modules,"Functoriality for quasi-coherent modules Let X be a scheme. We denote ( O X) the category of quasi-coherent O X -modules as defined in Modules, Definition ef modules-de",lexical_candidate_only
coherent,92,section;text,08FS,sites-cohomology-section-pseudo-coherent,sites-cohomology.tex,12033,section,Pseudo-coherent modules,"Pseudo-coherent modules In this section we discuss pseudo-coherent complexes. egin definition Let ( C , O ) be a ringed sit",lexical_candidate_only
coherent,92,section;text,0EEA,spaces-chow-section-cycle-of-coherent-sheaf,spaces-chow.tex,485,section,Cycle associated to a coherent sheaf,"Cycle associated to a coherent sheaf This is the analogue of Chow Homology, Section ef chow-section-cycle-of-coherent-sheaf . egin definition definition-cycle-associated-to-",lexical_candidate_only
coherent,92,section;text,07UA,spaces-cohomology-definition-coherent,spaces-cohomology.tex,1850,definition,Coherent modules on locally Noetherian algebraic spaces,"egin definition Let S be a scheme. Let X be a locally Noetherian algebraic space over S . A quasi-coherent module F on X is called coherent if F is a coherent O X -module on the site X in the sense of Modules on Sites, Definition ef sites-modules-definition-site-local .",lexical_candidate_only
coherent,92,section;text,08AM,spaces-cohomology-lemma-i-star-equivalence,spaces-cohomology.tex,2042,lemma,Coherent modules on locally Noetherian algebraic spaces,egin lemma Let S be a scheme. Let i : Z o X be a closed immersion of locally Noetherian algebraic spaces over S . Let I O X be the quasi-coherent sheaf of ideals cutting out Z . The functor i * induces an equivalence between the category of coherent O X -modules annihilated by I ,lexical_candidate_only
coherent,92,section;text,07U9,spaces-cohomology-section-coherent,spaces-cohomology.tex,1838,section,Coherent modules on locally Noetherian algebraic spaces,"Coherent modules on locally Noetherian algebraic spaces This section is the analogue of Cohomology of Schemes, Section ef coherent-section-coherent-sheaves . In Modules on Sites, Definition ef sites-modules-definitio",lexical_candidate_only
coherent,92,section;text,0H02,spaces-descent-section-alternative-quasi-coherent,spaces-descent.tex,281,section,Quasi-coherent modules and affines,"Quasi-coherent modules and affines Let S be a scheme. Let X be an algebraic space over S . Recall that X affine, is the full subcategory of X whose objects",lexical_candidate_only
coherent,92,section;text,0GPS,spaces-groupoids-lemma-colimit-coherent,spaces-groupoids.tex,1387,lemma,Colimits of quasi-coherent modules,"egin lemma Let B o S be as in Section ef section-notation . Let (U, R, s, t, c) be a groupoid in algebraic spaces over B . Assume that egin enumerate U , R are Noetherian, s, t are flat, quasi-compact, and quasi-separated. Then every quasi-coherent module ( F , ) on (U, R, s, t, ",lexical_candidate_only
coherent,92,section;text,0GPP,spaces-groupoids-lemma-construct-quasi-coherent,spaces-groupoids.tex,1195,lemma,Colimits of quasi-coherent modules,"egin lemma Let B o S as in Section ef section-notation . Let (U, R, s, t, c) be a groupoid in algebraic spaces over B . Assume s, t are flat, quasi-compact, and quasi-separated. For any quasi-coherent module G on U , there exists a canonical isomorphism : t *s *t * G o s *s *t * ",lexical_candidate_only
coherent,92,section;text,0GPN,spaces-groupoids-section-colimits,spaces-groupoids.tex,1188,section,Colimits of quasi-coherent modules,"Colimits of quasi-coherent modules This section is the analogue of Groupoids, Section ef groupoids-section-colimits . egin lemma Let B o S as in Secti",lexical_candidate_only
coherent,92,section;text,08GI,spaces-perfect-section-derived-coherent,spaces-perfect.tex,1167,section,Derived category of coherent modules,Derived category of coherent modules Let S be a scheme. Let X be a locally Noetherian algebraic space over S . In this case the category extit Coh ( O X) extit Mod (\,lexical_candidate_only
coherent,92,section;text,071W,spaces-perfect-section-derived-quasi-coherent,spaces-perfect.tex,265,section,Derived category of quasi-coherent modules,Derived category of quasi-coherent modules Let S be a scheme. Lemma ef lemma-derived-quasi-coherent-small-etale-site shows that the category D ( O S) can be defined in term,lexical_candidate_only
coherent,92,section;text,071P,spaces-perfect-section-derived-quasi-coherent-etale,spaces-perfect.tex,93,section,Derived category of quasi-coherent modules on the small etale site,Derived category of quasi-coherent modules on the small etale site Let X be a scheme. In this section we show that D ( O X) can be defined in terms of the small etale site X of X .,lexical_candidate_only
coherent,92,section;text,0AES,spaces-pushouts-lemma-stalk-of-pushforward,spaces-pushouts.tex,1714,lemma,Formal glueing of quasi-coherent modules,"egin lemma Let S be a scheme. Let X be an algebraic space over S . Let f : Y o X be a quasi-compact and quasi-separated morphism. Let x be a geometric point of X and let ( O X, x ) o X be the canonical morphism. For a quasi-coherent module G on Y we have f * G x = (Y imes X ( O X",lexical_candidate_only
coherent,92,section;text,0AEP,spaces-pushouts-section-formal-glueing,spaces-pushouts.tex,1602,section,Formal glueing of quasi-coherent modules,"Formal glueing of quasi-coherent modules This section is the analogue of More on Algebra, Section ef more-algebra-section-formal-glueing . In the case of morphisms of schemes, the result can be fou",lexical_candidate_only
coherent,92,section;text,07TL,spaces-simplicial-lemma-cartesian-modules-with-section,spaces-simplicial.tex,6382,lemma,Quasi-coherent modules on simplicial schemes,"egin lemma Let f : X o S be a morphism of schemes which has a section In fact, it would be enough to assume that f has fpqc locally on S a section, since we have descent of quasi-coherent modules by Descent, Section ef descent-section-fpqc-descent-quasi-coherent . . Let (X/S) ull",lexical_candidate_only
coherent,92,section;text,0778,stacks-cohomology-lemma-adjoint,stacks-cohomology.tex,1415,lemma,Quasi-coherent modules,"egin lemma Let X be an algebraic stack. Let extit LQCoh fbc ( O X ) be the category of locally quasi-coherent modules with the flat base change property, see Section ef section-loc-qcoh-flat-base-change . The inclusion functor i : ( O X ) o extit LQCoh fbc ( O X ) has a right adj",lexical_candidate_only
coherent,92,section;text,0782,stacks-cohomology-lemma-leray,stacks-cohomology.tex,2084,lemma,Pushforward of quasi-coherent modules,"egin lemma Let f : X o Y be a quasi-compact and quasi-separated morphism of algebraic stacks. Let F be a quasi-coherent sheaf on X . Then there exists a spectral sequence with E 2 -page E 2 p, q = H p( Y , R qf , * F ) converging to H p + q ( X , F ) .",lexical_candidate_only
coherent,92,section;text,0783,stacks-cohomology-lemma-relative-leray,stacks-cohomology.tex,2116,lemma,Pushforward of quasi-coherent modules,"egin lemma Let f : X o Y and g : Y o Z be quasi-compact and quasi-separated morphisms of algebraic stacks. Let F be a quasi-coherent sheaf on X . Then there exists a spectral sequence with E 2 -page E 2 p, q = R pg , * (R qf , * F ) converging to R p + q (g irc f) , * F .",lexical_candidate_only
coherent,92,section;text,07B0,stacks-cohomology-lemma-shriek-quasi-coherent,stacks-cohomology.tex,3301,lemma,Quasi-coherent modules and the lisse-etale and flat-fppf sites,"egin lemma Let X be an algebraic stack. Notation as in Lemma ef lemma-lisse-etale . egin enumerate Let H be a quasi-coherent O X lisse, -module on the lisse-etale site of X . Then g ! H is a quasi-coherent module on X . Let H be a quasi-coherent O X flat,fppf -module on the flat-",lexical_candidate_only
coherent,92,section;text,0771,stacks-cohomology-proposition-loc-qcoh-flat-base-change,stacks-cohomology.tex,901,proposition,Locally quasi-coherent modules with the flat base change property,"egin proposition Summary of results on locally quasi-coherent modules having the flat base change property. egin enumerate Let X be an algebraic stack. If F is in extit LQCoh fbc ( O X ) , then F is a sheaf for the fppf topology, i.e., it is an object of extit Mod ( O X ) . The c",lexical_candidate_only
coherent,92,section;text,0GQG,stacks-cohomology-section-loc-qcoh-flat-base-change,stacks-cohomology.tex,877,section,Locally quasi-coherent modules with the flat base change property,Locally quasi-coherent modules with the flat base change property Let X be an algebraic stack. We Apologies for the horrendous notation. will denote extit LQCoh fbc ( O,lexical_candidate_only
coherent,92,section;text,075X,stacks-cohomology-section-locally-quasi-coherent,stacks-cohomology.tex,405,section,Locally quasi-coherent modules,Locally quasi-coherent modules Let X be an algebraic stack. Let F be a presheaf of O X -modules. We can ask whether F is,lexical_candidate_only
coherent,92,section;text,070A,stacks-cohomology-section-pushforward-quasi-coherent,stacks-cohomology.tex,1830,section,Pushforward of quasi-coherent modules,Pushforward of quasi-coherent modules Let f : X o Y be a morphism of algebraic stacks. Consider the pushforward f * : extit Mod ( O X ) \,lexical_candidate_only
coherent,92,section;text,07B5,stacks-perfect-section-derived,stacks-perfect.tex,454,section,Derived categories of quasi-coherent modules,"Derived categories of quasi-coherent modules Let X be an algebraic stack. As the inclusion functor ( O X ) o extit Mod ( O X ) isn't exact, we cannot d",lexical_candidate_only
coherent,92,section;text,07BD,stacks-perfect-section-derived-pullback,stacks-perfect.tex,1007,section,Derived pullback of quasi-coherent modules,Derived pullback of quasi-coherent modules Derived pullback of complexes with quasi-coherent cohomology sheaves exists in general. egin proposition proposition-derived-pullback-quasi-coher,lexical_candidate_only
coherent,92,section;text,07BB,stacks-perfect-section-derived-pushforward,stacks-perfect.tex,941,section,Derived pushforward of quasi-coherent modules,"Derived pushforward of quasi-coherent modules As a first application of the material above we construct the derived pushforward. In Examples, Section ef examples-section-derived-push-quasi-coherent",lexical_candidate_only
coherent,92,section;text,06WI,stacks-sheaves-lemma-characterize-quasi-coherent,stacks-sheaves.tex,1581,lemma,Quasi-coherent modules,egin lemma Let p : X o ( /S) fppf be a category fibred in groupoids. Let F be a sheaf of O X -modules. Then F is quasi-coherent if and only if x * F is a quasi-coherent sheaf on ( /U) fppf for every object x of X with U = p(x) .,lexical_candidate_only
coherent,92,section;text,0EM8,stacks-sheaves-lemma-characterize-quasi-coherent-bis,stacks-sheaves.tex,1602,lemma,Quasi-coherent modules,"egin lemma Let p : X o ( /S) fppf be a category fibred in groupoids. Let F be a presheaf of modules on X . The following are equivalent egin enumerate F is an object of extit Mod ( X Zar , O X ) and F is a quasi-coherent module on ( X Zar , O X ) in the sense of Modules on Sites,",lexical_candidate_only
coherent,92,section;text,0H0E,stacks-sheaves-lemma-quasi-coherent-alternative,stacks-sheaves.tex,4534,lemma,Quasi-coherent modules and affines,"egin lemma Let p : X o ( /S) fppf be a category fibred in groupoids. Let F be an O -module on X affine . The following are equivalent egin enumerate for every morphism x o x' of X affine the map F (x') O (x') O (x) o F (x) is an isomorphism, F is a quasi-coherent module on ( X af",lexical_candidate_only
