unit_id,unit_type,unit_title,rank,score,overlap,tag,full_label,file,line,kind,section_title,snippet,query_sha256,status
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",3,27.083688,an;be;in;is;regular;variety,0E9F,exercises-exercise-cone,exercises.tex,2594,exercise,Regular functions,"egin exercise Let X C n be an affine variety. Let us say X is a cone if x = (a 1, , a n) X and C implies ( a 1, , a n) X . Of course, if p C [x 1, , x n] is a prime ideal generated by homogeneous polynomials in x 1, , x n , then the affine variety X = V( p) C n is a cone. Show th",7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",4,26.859884,an;be;map;variety,0AAR,exercises-exercise-surjective-map-affine-variety-projective-variety,exercises.tex,5954,exercise,"Schemes, Final Exam, Spring 2014",egin exercise Let k be a field. Let X be a projective variety over k . Show there exists an affine variety U over k and a surjective morphism of varieties U o X .,7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",5,26.537024,be;exist;in;regular;to,078W,exercises-exercise-regular-functions,exercises.tex,2617,exercise,Regular functions,"egin exercise In this exercise we try to see what happens with regular functions over non-algebraically closed fields. Let k be a field. Let Z k n be a Zariski locally closed subset, i.e., there exist ideals I J k[x 1, , x n] such that Z = \ a k n f(a) = 0\ \ f I,\ \ g J,\ g(a) =",7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",6,26.535334,algebraic;an;be;is;map;regular;to,0ENB,spaces-divisors-definition-regular-meromorphic-section,spaces-divisors.tex,2169,definition,Meromorphic functions and sections,egin definition Let S be a scheme. Let X be an algebraic space over S . Let L be an invertible O X -module. A meromorphic section s of L is said to be regular if the induced map K X o K X( L ) is injective.,7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",7,26.533709,algebraic;be;is;regular;variety,0B8X,varieties-lemma-dense-smooth-open-variety-over-perfect-field,varieties.tex,4730,lemma,Schemes smooth over fields,"egin lemma Let k be a perfect field. Let X be a locally algebraic reduced k -scheme, for example a variety over k . Then we have \ x X X o (k)ext is smooth at x\ = \ x X O X, x ext is regular \ and this is a dense open subscheme of X .",7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",8,26.401197,be;is;regular;variety,0B0Q,intersection-lemma-diagonal-regular-immersion,intersection.tex,622,lemma,Proper intersections,egin lemma Let X be a nonsingular variety. Then the diagonal : X o X imes X is a regular immersion of codimension im(X) .,7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",9,25.912006,algebraic;be;in;to;variety,0H8T,exercises-exercise-hypersurface-variety,exercises.tex,6869,exercise,"Algebraic Geometry, Final Exam, Spring 2025","egin exercise Let k be a field and let x 1, , x n be variables. Let f k[x 1, , x n] be a nonconstant polynomial. Let X = (k[x 1, , x n]/(f)) . What property should f have in order for X to be a variety over k ?",7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",10,25.202586,algebraic;an;be;exist;in;is;regular,0EJS,algebraization-proposition-algebraization-regular-sequence,algebraization.tex,7709,proposition,"Algebraization of coherent formal modules, VI","egin proposition In Situation ef situation-algebraize let ( F n) be an object of extit Coh (U, I O U) . Assume egin enumerate there exist f 1, , f d I such that for y U ap Y the ideal I O X, y is generated by f 1, , f d and f 1, , f d form a F y -regular sequence, H 0(U, F 1) and",7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",11,25.105818,an;be;is;map;regular;to,0AH2,more-algebra-lemma-map-G-ring-to-completion-regular,more-algebra.tex,12694,lemma,G-rings,egin lemma egin reference ite[Theorem 79] MatCA Let A be a G-ring. Let I A be an ideal and let A be the completion of A with respect to I . Then A o A is regular.,7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:lemma:2,lemma,"Lemma 2. --- Let f:X Y be a regular map from an algebraic variety X to an algebraic variety Y , and suppose that f(X) is Z-dense in Y . Then there exist",12,25.096792,algebraic;an;be;in;is;map;regular;to,06MD,stacks-morphisms-lemma-slice,stacks-morphisms.tex,3964,lemma,Special presentations of algebraic stacks,"egin lemma Let X be an algebraic stack. Consider a cartesian diagram U F p \\ X (k) where U is an algebraic space, k is a field, and U o X is flat and locally of finite presentation. Let f 1, , f r (U, O U) and z |F| such that f 1, , f r map to a regular sequence in the local rin",7A89241ACA0D2699B2A22A82EB3EC1681B3FA6F7EB2C8D607A1AD1B646368255,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",1,34.091912,an;in;is;of;regular;to;variety,038Y,varieties-example-geometrically-reduced-not-normal,varieties.tex,2588,example,Geometrically regular schemes,"egin example Let k = F p(t) . It is quite easy to give an example of a regular variety V over k which is not geometrically reduced. For example we can take (k[x]/(x p - t)) . In fact, there exists an example of a regular variety V which is geometrically reduced, but not even geom",58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",2,31.364179,algebraic;an;closure;is;map;of,09GU,fields-lemma-map-into-algebraic-closure,fields.tex,1023,lemma,Algebraic closure,egin lemma Let F be a field. Let F be an algebraic closure of F . Let M/F be an algebraic extension. Then there is a morphism of F -extensions M o F .,58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",3,30.670311,an;if;in;is;of;regular;variety,0E9F,exercises-exercise-cone,exercises.tex,2594,exercise,Regular functions,"egin exercise Let X C n be an affine variety. Let us say X is a cone if x = (a 1, , a n) X and C implies ( a 1, , a n) X . Of course, if p C [x 1, , x n] is a prime ideal generated by homogeneous polynomials in x 1, , x n , then the affine variety X = V( p) C n is a cone. Show th",58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",4,30.077159,an;if;is;of;to;variety,04L1,varieties-definition-variety-type,varieties.tex,4844,definition,Types of varieties,egin definition Let k be a field. Let X be a variety over k . egin enumerate We say X is an affine variety if X is an affine scheme. This is equivalent to requiring X to be isomorphic to a closed subscheme of A n k for some n . We say X is a projective variety if the structure mo,58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",5,29.114280,an;closure;in;is;map;of,03GE,algebra-lemma-integral-closure-commutes-etale,algebra.tex,40631,lemma,Integral closure and smooth base change,egin lemma Let R o S be an etale ring map. Let R o B be any ring map. Let A B be the integral closure of R in B . Let A' S R B be the integral closure of S in S R B . Then the canonical map S R A o A' is an isomorphism.,58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",6,28.470912,an;closure;in;is;map;of,03GG,algebra-lemma-integral-closure-commutes-smooth,algebra.tex,40692,lemma,Integral closure and smooth base change,egin lemma Let R o S be a smooth ring map. Let R o B be any ring map. Let A B be the integral closure of R in B . Let A' S R B be the integral closure of S in S R B . Then the canonical map S R A o A' is an isomorphism.,58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",7,28.432815,algebraic;an;if;is;map;of;regular;to,0ENB,spaces-divisors-definition-regular-meromorphic-section,spaces-divisors.tex,2169,definition,Meromorphic functions and sections,egin definition Let S be a scheme. Let X be an algebraic space over S . Let L be an invertible O X -module. A meromorphic section s of L is said to be regular if the induced map K X o K X( L ) is injective.,58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",8,27.986066,an;closure;if;in;is;map;of,0CBF,algebra-lemma-integral-closure-commutes-colim-smooth,algebra.tex,40749,lemma,Integral closure and smooth base change,"egin lemma Let R o S and R o B be ring maps. Let A B be the integral closure of R in B . Let A' S R B be the integral closure of S in S R B . If S is a filtered colimit of smooth R -algebras, then the canonical map S R A o A' is an isomorphism.",58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",9,27.733535,closure;if;in;is;map;of,0307,algebra-lemma-integral-closure-localize,algebra.tex,7597,lemma,Finite and integral ring extensions,"egin lemma Integral closure commutes with localization: If A o B is a ring map, and S A is a multiplicative subset, then the integral closure of S -1 A in S -1 B is S -1 B' , where B' B is the integral closure of A in B .",58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",10,27.347984,an;if;in;is;map;regular,062H,more-algebra-lemma-koszul-regular-flat-base-change,more-algebra.tex,7337,lemma,Koszul regular sequences,"egin lemma Let arphi : R o S be a flat ring map. Let f 1, , f r R . Let M be an R -module and set N = M R S . egin enumerate If f 1, , f r in R is an M - H 1 -regular sequence, then arphi(f 1), , arphi(f r) is an N - H 1 -regular sequence in S . If f 1, , f r is an M -Koszul-regu",58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",11,27.247021,if;is;of;regular;variety,04L2,varieties-lemma-regular-functions-proper-variety,varieties.tex,4876,lemma,Types of varieties,"egin lemma Let X be a proper variety over k . Then egin enumerate K = H 0(X, O X) is a field which is a finite extension of the field k , if X is geometrically reduced, then K/k is separable, if X is geometrically irreducible, then K/k is purely inseparable, if X is geometrically",58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:prop:7,proposition,"Proposition 7. --- If f:X Y is a regular map from an algebraic variety X to an algebraic variety Y , the closure and the Z-closure of f(X) in Y coincid",12,26.859790,an;if;in;is;variety,0BFH,groupoids-lemma-abelian-variety-multiplication-by-d-etale,groupoids.tex,1994,lemma,Abelian varieties,egin lemma egin slogan Multiplication by an integer on an abelian variety is an etale morphism if and only if the integer is invertible in the base field. Let k be a field. Let A be a nonzero abelian variety over k . Then [d] : A o A is etale if and only if d is invertible in k .,58001DF7CBEA63C9CABB098E0520F94AE1706414B8D0AA3101B6E83593A57407,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,1,23.747200,regularity,08A2,varieties-subsection-regularity,varieties.tex,6595,subsection,Regularity,Regularity Here is the definition. egin definition Let k be a field. Let n 0 . Let F be a coherent sheaf on,7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,2,23.731323,criterion;regularity,07PF,more-algebra-lemma-quotient-regular,more-algebra.tex,11798,lemma,Regularity and derivations,"egin lemma egin slogan The Jacobian criterion for hypersurfaces, done right. Let R be a regular ring. Let f R . Assume there exists a derivation D : R o R such that D(f) is a unit of R/(f) . Then R/(f) is regular.",7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,3,22.695600,regularity,07PD,more-algebra-section-regularity-derivations,more-algebra.tex,11739,section,Regularity and derivations,Regularity and derivations Let R o S be a ring map. Let D : R o R be a derivation. We say that D extends to S if there exists a derivation D' : S o S such,7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,4,20.895522,an;analytic,,pione-section-comparison-complex,pione.tex,1602,section,Comparison over the complex numbers,Comparison over the complex numbers Let X be a scheme of finite type over C . We write X an for the associated complex analytic space and X( C ) for its underlying s,7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,5,20.737440,regularity,08A3,varieties-definition-regularity,varieties.tex,6601,definition,Regularity,"egin definition Let k be a field. Let n 0 . Let F be a coherent sheaf on P n k . We say F is m -regular if H i( P n k, F (m - i)) = 0 for i = 1, , n .",7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,6,20.245921,regularity,07E4,more-algebra-section-geometrically-regular,more-algebra.tex,8678,section,Geometric regularity,"Geometric regularity Let k be a field. Let (A, m, K) be a Noetherian local k -algebra. The Jacobi-Zariski sequence (Algebra, Lemma ef algebra-lemma-exact-s",7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,7,20.008797,regularity,07PK,more-algebra-section-fs-regular,more-algebra.tex,11997,section,Formal smoothness and regularity,Formal smoothness and regularity The title of this section refers to Andre's Theorem ef theorem-fs-regular . egin lemma Let A o B be a local h,7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,8,19.543705,an;regularity,000C,sets-lemma-axiom-regularity,sets.tex,130,lemma,The hierarchy of sets,egin lemma Every set is an element of V for some ordinal .,7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,9,18.949051,an;analytic,,etale-lemma-etale-analytification-local-isomorphism,etale.tex,2067,lemma,Permanence properties,"egin lemma egin reference ite[Expose 190, nextsuperscript o 3, p. 308] FGA . Let f : X o Y be a morphism of schemes of finite type over C . Then f is etale if and only if the associated morphism f an : X an Y an of complex analytic spaces is a local isomorphism.",7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,10,18.492667,regularity,07E0,more-algebra-section-cartier-equality,more-algebra.tex,8564,section,Cartier's equality and geometric regularity,Cartier's equality and geometric regularity A reference for this section and the next is ite[Section 39] MatCA . In order to comfortably read this section the reader should be familiar with the naiv,7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,11,18.100795,regularity,07EK,more-algebra-section-regular-fs,more-algebra.tex,9861,section,Geometric regularity and formal smoothness,Geometric regularity and formal smoothness In this section we combine the results of the previous sections to prove the following characterization of geometrically regular local rings over fields. We then,7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:no:8,numbered_unit,8. An analytic criterion for regularity,12,17.774264,criterion,0CKZ,spaces-morphisms-section-valuative-criterion-properness,spaces-morphisms.tex,9070,section,Valuative criterion of properness,Valuative criterion of properness Here is a statement. egin lemma [Valuative criterion for properness] Let S be a scheme. Let f : X o,7E2B00560F98F64CDD948B512401CA2D6CA48921741569879648285EF320DDE2,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",1,34.341759,be;graph;if;is;map;of;to,08ZF,topology-lemma-graph-closed,topology.tex,148,lemma,Hausdorff spaces,"egin lemma egin slogan Graphs of maps to Hausdorff spaces are closed. Let f : X o Y be a continuous map of topological spaces. If Y is Hausdorff, then the graph of f is closed in X imes Y .",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",2,26.568790,algebraic;be;graph;of,03KO,spaces-morphisms-lemma-semi-diagonal,spaces-morphisms.tex,322,lemma,Separation axioms,egin lemma egin slogan Properties of the graph of a morphism of algebraic spaces as a consequence of separation properties of the target. Let S be a scheme. Let T be an algebraic space over S . Let g : X o Y be a morphism of algebraic spaces over T . Consider the graph i : X o X ,F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",3,26.400996,is;of;to;two;varieties,020G,varieties-example-product-not-a-variety,varieties.tex,71,example,Varieties,"egin example Let k = Q . Let X = ( Q (i)) and Y = ( Q (i)) . Then the product X imes (k) Y of the varieties X and Y is not a variety, since it is reducible. (It is isomorphic to the disjoint union of two copies of X .)",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",4,26.342330,be;map;of;to;varieties,0BXM,varieties-section-varieties-rational-maps,varieties.tex,149,section,Varieties and rational maps,Varieties and rational maps Let k be a field. Let X and Y be varieties over k . We will use the phrase rational map of varieties from X to Y to mean a (k),F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",5,26.193672,graph;of;to,,moduli-remark-FGA-closed-graph-quotient,moduli.tex,6696,remark,Properties of relative morphisms,"egin remark [A closed graph does not produce a scheme quotient] The addendum to ite[Expose 221] FGA retracts the quotient conjecture in Expose 212, Section 8. Even for a smooth variety in characteristic zero, having a closed action graph does not imply existence or quasi-projecti",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",6,25.749298,algebraic;be;clos;is;to,06NP,decent-spaces-section-valuative-criterion-universally-closed,decent-spaces.tex,3563,section,Valuative criterion,Valuative criterion For a quasi-compact morphism from a decent space the valuative criterion is necessary in order for the morphism to be universally clos,F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",7,24.616168,algebraic;be;graph;if;is;of,050I,stacks-morphisms-lemma-semi-diagonal,stacks-morphisms.tex,595,lemma,Separation axioms,"egin lemma Let T be an algebraic stack. Let g : X o Y be a morphism of algebraic stacks over T . Consider the graph i : X o X imes T Y of g . Then egin enumerate i is representable by algebraic spaces and locally of finite type, if Y o T is DM, then i is unramified, if Y o T is q",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",8,22.433442,be;graph;is;of,0FG1,weil-example-graph-correspondence,weil.tex,317,example,Correspondences,"egin example Let f : Y o X be a morphism of smooth projective schemes over k . Denote f X imes Y the graph of f . More precisely, f is the image of the closed immersion (f, ext id Y) : Y X imes Y Let X = oprod X d be the decomposition of X into its open and closed parts X d which",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",9,22.161530,be;if;is;map;of;to;varieties,0B2F,varieties-lemma-map-tangent-spaces,varieties.tex,3108,lemma,Tangent spaces,"egin lemma Let f : X o Y be a morphism of schemes over a base scheme S . Let x X be a point. Set y = f(x) . If appa(y) = appa(x) , then f induces a natural linear map ext d f : T X/S, x T Y/S, y which is dual to the linear map Y/S, y appa(y) o X/S, x appa(x) via the identificatio",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",10,22.102582,be;clos;if;is;of,0BPG,more-morphisms-lemma-properties-that-extend-over-thickenings,more-morphisms.tex,484,lemma,Morphisms of thickenings,"egin lemma Let (f, f') : (X X') o (Y o Y') be a morphism of thickenings. Assume f and f' are locally of finite type and X = Y imes Y' X' . Then egin enumerate f is locally quasi-finite if and only if f' is locally quasi-finite, f is finite if and only if f' is finite, f is a clos",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",11,21.757700,be;is;map;of;to;varieties,0CDX,varieties-lemma-change-rings-pic-pre,varieties.tex,5743,lemma,Picard groups of varieties,"egin lemma Let A o B be a faithfully flat ring map. Let X be a quasi-compact and quasi-separated scheme over A . Let L be an invertible O X -module whose pullback to X B is trivial. Then H 0(X, L ) and H 0(X, L -1 ) are invertible H 0(X, O X) -modules and the multiplication map i",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:8,proposition,"Proposition 8. --- Let X and Y be two algebraic varieties, and let f:X Y be a holomorphic map from X to Y . If the graph T of f is a Z-locally clos",12,21.625083,holomorphic;if;is;of,09FY,fields-example-field-of-meromorphic-functions-extension-C,fields.tex,316,example,Field extensions,"egin example If X is a Riemann surface, then the field of meromorphic functions C (X) (Example ef example-field-of-meromorphic-functions ) is an extension field of C , because any element of C induces a meromorphic --- indeed, holomorphic --- constant function on X .",F423CE984E716F0BDFA2EE6B9CBA9C5138D6A5B001DB64A5562F3E635774C5F1,lexical_candidate_only
gaga:prop:9,proposition,"Proposition 9. --- Let T and X be two algebraic varieties, and let p:T X be a bijective regular map. If p is an analytic isomorphism from T onto X ,",1,32.020210,be;if;is;map;regular;varieties,08A7,varieties-lemma-m-regular-multiply,varieties.tex,6687,lemma,Regularity,"egin lemma Let k be a field. Let n 0 . Let F be a coherent sheaf on P n k . If F is m -regular, then the multiplication map H 0( P n k, F (m)) k H 0( P n k, O (1)) H 0( P n k, F (m + 1)) is surjective.",C14D155A2694A7D5B0049DD9053B70F894F17FF71992A8AEE9540648C88757B7,lexical_candidate_only
gaga:prop:9,proposition,"Proposition 9. --- Let T and X be two algebraic varieties, and let p:T X be a bijective regular map. If p is an analytic isomorphism from T onto X ,",2,30.838360,an;be;is;map;regular;two,0AF9,examples-lemma-torsors-over-two-dimensional-regular,examples.tex,6015,lemma,An example of a non-algebraic Hom-stack,"egin lemma Let W be a two dimensional regular integral Noetherian scheme with function field K . Let G o W be an abelian scheme. Then the map H 1 fppf (W, G) o H 1 fppf ( (K), G) is injective.",C14D155A2694A7D5B0049DD9053B70F894F17FF71992A8AEE9540648C88757B7,lexical_candidate_only
gaga:prop:9,proposition,"Proposition 9. --- Let T and X be two algebraic varieties, and let p:T X be a bijective regular map. If p is an analytic isomorphism from T onto X ,",3,30.463897,be;bijective;if;is;map,08YE,topology-lemma-bijective-map,topology.tex,3281,lemma,Characterizing proper maps,"egin lemma Let f : X o Y be a continuous map of topological spaces. If f is bijective, X is quasi-compact, and Y is Hausdorff, then f is a homeomorphism.",C14D155A2694A7D5B0049DD9053B70F894F17FF71992A8AEE9540648C88757B7,lexical_candidate_only
gaga:prop:9,proposition,"Proposition 9. --- Let T and X be two algebraic varieties, and let p:T X be a bijective regular map. If p is an analytic isomorphism from T onto X ,",4,29.317034,an;be;if;is;regular;varieties,08A4,varieties-lemma-m-regular-extend-base-field,varieties.tex,6619,lemma,Regularity,egin lemma Let k'/k be an extension of fields. Let n 0 . Let F be a coherent sheaf on P n k . Let F ' be the pullback of F to P n k' . Then F is m -regular if and only if F ' is m -regular.,C14D155A2694A7D5B0049DD9053B70F894F17FF71992A8AEE9540648C88757B7,lexical_candidate_only
gaga:prop:9,proposition,"Proposition 9. --- Let T and X be two algebraic varieties, and let p:T X be a bijective regular map. If p is an analytic isomorphism from T onto X ,",5,29.261778,be;if;is;regular;varieties,08A6,varieties-lemma-m-regular-up,varieties.tex,6658,lemma,Regularity,"egin lemma Let k be a field. Let n 0 . Let F be a coherent sheaf on P n k . If F is m -regular, then F is (m + 1) -regular.",C14D155A2694A7D5B0049DD9053B70F894F17FF71992A8AEE9540648C88757B7,lexical_candidate_only
