topic_id,score,hit_fields,tag,full_label,file,line,kind,section_title,snippet,status
local-cohomology,71,section,0G73,cohomology-lemma-sections-support-in-closed-disjoint-open,cohomology.tex,8688,lemma,"Cohomology with support in a closed subset, II","egin lemma Let (X, O X) be a ringed space. Let Z X be a closed subset. Let j : U o X be the inclusion of an open subset with U ap Z = . Then R H Z(Rj *K) = 0 for all K in D( O U) .",lexical_candidate_only
local-cohomology,71,section,0G6Z,cohomology-lemma-sections-with-support-K-injective,cohomology.tex,8595,lemma,"Cohomology with support in a closed subset, II","egin lemma Let (X, O X) be a ringed space. Let i : Z o X be the inclusion of a closed subset. If I ullet is a K-injective complex of O X -modules, then H Z( I ullet) is K-injective complex of O X| Z -modules.",lexical_candidate_only
local-cohomology,71,section,0A3A,cohomology-lemma-sections-with-support-acyclic,cohomology.tex,3840,lemma,Cohomology with support in a closed subset,egin lemma Let i : Z o X be the inclusion of a closed subset. Let I be an injective abelian sheaf on X . Then H Z( I ) is an injective abelian sheaf on Z .,lexical_candidate_only
local-cohomology,71,section,0G77,cohomology-lemma-support-cup-product,cohomology.tex,8832,lemma,"Cohomology with support in a closed subset, II","egin lemma With notation as in Remark ef remark-support-cup-product the diagram H i(X, K) imes H j Z(X, M) H i + j Z(X, K O X L M) \\ H i(X, K) imes H j(X, M) H i + j (X, K O X L M) commutes where the top horizontal arrow is the cup product of Remark ef remark-support-cup-product",lexical_candidate_only
local-cohomology,71,section,0G79,cohomology-lemma-support-functorial,cohomology.tex,8893,lemma,"Cohomology with support in a closed subset, II","egin lemma With notation and assumptions as in Remark ef remark-support-functorial the diagram H p Z(X, K) H p Z' (X', Lf *K) \\ H p(X, K) H p(X', Lf *K) commutes. Here the top horizontal arrow comes from the identifications H p Z(X, K) = H p(Z, R H Z(K)) and H p Z' (X', Lf *K) =",lexical_candidate_only
local-cohomology,71,section,0G71,cohomology-lemma-triangle-sections-with-support,cohomology.tex,8626,lemma,"Cohomology with support in a closed subset, II","egin lemma Let (X, O X) be a ringed space. Let i : Z o X be the inclusion of a closed subset. Let U = X Z . There is a distinguished triangle R Z(X, K) o R (X, K) o R (U, K) o R Z(X, K)[1] in D( O X(X)) functorial for K in D( O X) .",lexical_candidate_only
local-cohomology,71,section,0G72,cohomology-lemma-triangle-sections-with-support-sheaves,cohomology.tex,8657,lemma,"Cohomology with support in a closed subset, II","egin lemma Let (X, O X) be a ringed space. Let i : Z o X be the inclusion of a closed subset. Denote j : U = X Z o X the inclusion of the complement. There is a distinguished triangle i *R H Z(K) o K o Rj *(K| U) o i *R H Z(K)[1] in D( O X) functorial for K in D( O X) .",lexical_candidate_only
local-cohomology,71,section,0G75,cohomology-remark-support-cup-product,cohomology.tex,8760,remark,"Cohomology with support in a closed subset, II","egin remark Let (X, O X) be a ringed space. Let i : Z o X be the inclusion of a closed subset. Given K and M in D( O X) there is a canonical map K| Z O X| Z L R H Z(M) R H Z(K O X L M) in D( O X| Z) . Here K| Z = i -1 K is the restriction of K to Z viewed as an object of D( O X| ",lexical_candidate_only
local-cohomology,71,section,0G76,cohomology-remark-support-cup-product-global,cohomology.tex,8808,remark,"Cohomology with support in a closed subset, II","egin remark With notation as in Remark ef remark-support-cup-product we obtain a canonical cup product egin align* H a(X, K) imes H b Z(X, M) = H a(X, K) imes H b(Z, R H Z(M)) \\ o H a(Z, K| Z) imes H b(Z, R H Z(M)) \\ o H a + b (Z, K| Z O X| Z L R H Z(M)) \\ o H a + b (Z, R H Z(",lexical_candidate_only
local-cohomology,71,section,0G78,cohomology-remark-support-functorial,cohomology.tex,8851,remark,"Cohomology with support in a closed subset, II","egin remark Let f : (X', O X' ) o (X, O X) be a morphism of ringed spaces. Let Z X be a closed subset and Z' = f -1 (Z) . Denote f| Z' : (Z', O X' | Z' ) o (Z, O X|Z) be the induced morphism of ringed spaces. For any K in D( O X) there is a canonical map L(f| Z' ) *R H Z(K) R H Z",lexical_candidate_only
local-cohomology,71,section,0A6U,dualizing-equation-compare-torsion-functors,dualizing.tex,1559,equation,Local cohomology for Noetherian rings,egin equation (ef equation-compare-torsion ) irc R I(-) R Z(-),lexical_candidate_only
local-cohomology,71,section,0A6Q,dualizing-equation-local-cohomology,dualizing.tex,1226,equation,Local cohomology,egin equation R Z : D(A) D I -torsion (A).,lexical_candidate_only
local-cohomology,71,section,0956,dualizing-lemma-compute-local-cohomology-noetherian,dualizing.tex,1649,lemma,Local cohomology for Noetherian rings,"egin lemma Let A be a Noetherian ring and let I = (f 1, , f r) be an ideal of A . Set Z = V(I) (A) . There are canonical isomorphisms R I(A) o (A o i 0 A f i 0 o i 0 < i 1 A f i 0 f i 1 o o A f 1 f r ) o R Z(A) in D(A) . If M is an A -module, then we have similarly R I(M) ong (M ",lexical_candidate_only
local-cohomology,71,section,0A6R,dualizing-lemma-local-cohomology-adjoint,dualizing.tex,1249,lemma,Local cohomology,"egin lemma Let A be a ring and let I A be a finitely generated ideal. There exists a right adjoint R Z (ef equation-local-cohomology ) to the inclusion functor D I -torsion (A) o D(A) . In fact, if I is generated by f 1, , f r A , then we have R Z(K) = (A o i 0 A f i 0 o i 0 < i ",lexical_candidate_only
local-cohomology,71,section,0BJB,dualizing-lemma-local-cohomology-and-restriction,dualizing.tex,1325,lemma,Local cohomology,egin lemma Let A o B be a ring homomorphism and let I A be a finitely generated ideal. Set J = IB . Set Z = V(I) and Y = V(J) . Then R Z(M A) = R Y(M) A functorially in M D(B) . Here (-) A denotes the restriction functors D(B) o D(A) and D J -torsion (B) o D I -torsion (A) .,lexical_candidate_only
local-cohomology,71,section,0957,dualizing-lemma-local-cohomology-change-rings,dualizing.tex,1675,lemma,Local cohomology for Noetherian rings,"egin lemma If A o B is a homomorphism of Noetherian rings and I A is an ideal, then in D(B) we have R I(A) A L B = R Z(A) A L B = R Y(B) = R IB (B) where Y = V(IB) (B) .",lexical_candidate_only
local-cohomology,71,section,0955,dualizing-lemma-local-cohomology-noetherian,dualizing.tex,1572,lemma,Local cohomology for Noetherian rings,"egin lemma Let A be a Noetherian ring and let I A be an ideal. egin enumerate the adjunction R I(K) o K is an isomorphism for K D I -torsion (A) , the functor (ef equation-compare-torsion ) D(I -torsion ) o D I -torsion (A) is an equivalence, the transformation of functors (ef eq",lexical_candidate_only
local-cohomology,71,section,0BJC,dualizing-lemma-local-cohomology-ss,dualizing.tex,1437,lemma,Local cohomology,"egin lemma Let A be a ring and let I, J A be finitely generated ideals. Set Z = V(I) and Y = V(J) . Then Z ap Y = V(I + J) and R Y irc R Z = R Y ap Z as functors D(A) o D (I + J) -torsion (A) . For K D +(A) there is a spectral sequence E 2 p, q = H p Y(H q Z(K)) H p + q Y ap Z (K",lexical_candidate_only
local-cohomology,71,section,0A6S,dualizing-lemma-local-cohomology-vanishes,dualizing.tex,1395,lemma,Local cohomology,"egin lemma Let A be a ring and let I A be a finitely generated ideal. Let K ullet be a complex of A -modules such that f : K ullet o K ullet is an isomorphism for some f I , i.e., K ullet is a complex of A f -modules. Then R Z(K ullet) = 0 .",lexical_candidate_only
local-cohomology,71,section,05EH,dualizing-lemma-neighbourhood-extensions,dualizing.tex,1502,lemma,Local cohomology,"egin lemma Let A o B be a flat ring map and let I A be a finitely generated ideal such that A/I o B/IB is an isomorphism. For K D I -torsion (A) and L D(A) the map Rom A(K, L) Rom B(K A B, L A B) is a quasi-isomorphism. In particular, if M , N are A -modules and M is I -power tor",lexical_candidate_only
local-cohomology,71,section,0ALZ,dualizing-lemma-torsion-change-rings,dualizing.tex,1362,lemma,Local cohomology,egin lemma Let A o B be a ring homomorphism and let I A be a finitely generated ideal. Set J = IB . Let Z = V(I) and Y = V(J) . Then R Z(K) A L B = R Y(K A L B) functorially in K D(A) .,lexical_candidate_only
local-cohomology,71,section,0AM0,dualizing-lemma-torsion-flat-change-rings,dualizing.tex,1480,lemma,Local cohomology,egin lemma Let A o B be a flat ring map and let I A be a finitely generated ideal such that A/I = B/IB . Then base change and restriction induce quasi-inverse equivalences D I -torsion (A) = D (IB) -torsion (B) .,lexical_candidate_only
local-cohomology,71,section,0ALY,dualizing-lemma-torsion-tensor-product,dualizing.tex,1410,lemma,Local cohomology,"egin lemma Let A be a ring and let I A be a finitely generated ideal. For K, L D(A) we have R Z(K A L L) = K A L R Z(L) = R Z(K) A L L = R Z(K) A L R Z(L) If K or L is in D I -torsion (A) then so is K A L L .",lexical_candidate_only
local-cohomology,71,section,0A46,etale-cohomology-lemma-cohomology-with-support-quasi-coherent,etale-cohomology.tex,14156,lemma,Cohomology with support in a closed subscheme,"egin lemma Let X be a scheme. Let Z X be a closed subscheme. Let F be a quasi-coherent O X -module and denote F a the associated quasi-coherent sheaf on the small etale site of X (Proposition ef proposition-quasi-coherent-sheaf-fpqc ). Then egin enumerate H q Z(X, F ) agrees with",lexical_candidate_only
local-cohomology,71,section,09XR,etale-cohomology-lemma-cohomology-with-support-sheaf-on-support,etale-cohomology.tex,14058,lemma,Cohomology with support in a closed subscheme,egin lemma Let i : Z o X be a closed immersion of schemes. Let G be an injective abelian sheaf on Z . Then H p Z(i * G ) = 0 for p > 0 .,lexical_candidate_only
local-cohomology,71,section,0A45,etale-cohomology-lemma-cohomology-with-support-triangle,etale-cohomology.tex,14072,lemma,Cohomology with support in a closed subscheme,egin lemma Let i : Z o X be a closed immersion of schemes. Let j : U o X be the inclusion of the complement of Z . Let F be an abelian sheaf on X . There is a distinguished triangle i *R H Z( F ) o F o Rj *( F | U) o i *R H Z( F )[1] in D(X ) . This produces an exact sequence 0 o,lexical_candidate_only
local-cohomology,71,section,0AEG,etale-cohomology-lemma-complexes-with-support-on-closed,etale-cohomology.tex,14112,lemma,Cohomology with support in a closed subscheme,"egin lemma Let i : Z o X be a closed immersion of schemes. The map Ri small, * = i small, * : D(Z ) o D(X ) induces an equivalence D(Z ) o D Z(X ) with quasi-inverse i small -1 | D Z(X ) = R H Z| D Z(X )",lexical_candidate_only
local-cohomology,71,section,09XQ,etale-cohomology-lemma-sections-with-support-acyclic,etale-cohomology.tex,14023,lemma,Cohomology with support in a closed subscheme,egin lemma Let i : Z o X be a closed immersion of schemes. Let I be an injective abelian sheaf on X . Then H Z( I ) is an injective abelian sheaf on Z .,lexical_candidate_only
local-cohomology,71,section,08DA,perfect-definition-supported-on,perfect.tex,788,definition,Cohomology with support in a closed subset,egin definition Let X be a scheme. Let E be an object of D( O X) . Let T X be a closed subset. We say E is supported on T if the cohomology sheaves H i(E) are supported on T .,lexical_candidate_only
local-cohomology,71,section,0G7J,perfect-equation-extended-alternating,perfect.tex,890,equation,Cohomology with support in a closed subset,egin equation 0 o F o igoplus i 0 F i 0 o o igoplus i 0 < < i p F i 0 i p o o F 1 c o 0,lexical_candidate_only
local-cohomology,71,section,0G7R,perfect-example-affine-supported-map-c-equations,perfect.tex,1089,example,Cohomology with support in a closed subset,"egin example Let X = (A) be affine, f 1, , f c A , and let F = M for some A -module M . The map c f 1, , f c of Remark ef remark-supported-map-c-equations can be described as the map M/(f 1, , f c)M ( igoplus M f 1 f i f c o M f 1 f c ight) sending the class of s M to the class o",lexical_candidate_only
local-cohomology,71,section,0G7M,perfect-lemma-extended-alternating-represented,perfect.tex,968,lemma,Cohomology with support in a closed subset,"egin lemma With X , f 1, , f c (X, O X) , and F as in Remark ef remark-support-c-equations . If F is quasi-coherent, then the complex (ef equation-extended-alternating ) represents i * R H Z( F ) in D Z( O X) .",lexical_candidate_only
duality,233,label;chapter;section;text,0FVU,duality-section-duality-proper-over-field,duality.tex,6709,section,Duality for proper schemes over fields,Duality for proper schemes over fields In this section we work out the consequences of the very general material above on dualizing complexes and duality for proper schemes over fields.,lexical_candidate_only
duality,232,label;chapter;section;text,0FVY,duality-lemma-duality-proper-over-field-perfect,duality.tex,6861,lemma,Duality for proper schemes over fields,"egin lemma Let k , X , and X ullet be as in Lemma ef lemma-duality-proper-over-field . Let t : H 0(X, X ullet) o k be as in Remark ef remark-duality-proper-over-field . Let E D( O X) be perfect. Then the pairings H i(X, X ullet O X L E ee) imes H -i (X, E) k, ( , ) t((1 X ullet )",lexical_candidate_only
duality,232,label;chapter;section;text,0FW1,duality-lemma-sanity-check-duality,duality.tex,7081,lemma,Duality for proper schemes over fields,"egin lemma Let X be a proper scheme over a field k . Let X ullet and X be as in Lemma ef lemma-duality-proper-over-field . egin enumerate If X o (k) factors as X o (k') o (k) for some field k' , then X ullet and X are as in Lemma ef lemma-duality-proper-over-field for the morphis",lexical_candidate_only
duality,232,label;chapter;section;text,0FW0,duality-remark-rework-duality-locally-free-CM,duality.tex,7052,remark,Duality for proper schemes over fields,"egin remark Let X be a proper Cohen-Macaulay scheme over a field k which is equidimensional of dimension d . Let X ullet and X be as in Lemma ef lemma-duality-proper-over-field . By Lemma ef lemma-duality-proper-over-field-CM we have X ullet = X[d] . Let t : H d(X, X) o k be the ",lexical_candidate_only
duality,232,label;chapter;section;text,0AU3,duality-section-duality,duality.tex,4940,section,A duality theory,A duality theory In this section we spell out what kind of a duality theory our very general results above give for finite type separated schemes over a fixed Noetherian base scheme.,lexical_candidate_only
duality,232,label;chapter;section;text,0E5W,spaces-duality-section-relative-dualizing-proper-flat,spaces-duality.tex,1750,section,Relative dualizing complexes for proper flat morphisms,"Relative dualizing complexes for proper flat morphisms Motivated by Duality for Schemes, Sections ef duality-section-proper-flat and ef duality-section-relative-dualizing-complexes and the ma",lexical_candidate_only
duality,231,label;chapter;section;text,0G5B,duality-lemma-duality-compact-support-restrict-open,duality.tex,9108,lemma,Duality for compactly supported cohomology,"egin lemma With notation as in Lemma ef lemma-duality-compact-support suppose U' U is an open subscheme. Then the diagram om k(H i(U, K), k) H -i c(U, R O U (K, U/k ullet)) \\ om k(H i(U', K| U' ), k) H -i c(U', R O U' (K, U'/k ullet)) is commutative. Here the horizontal arrows a",lexical_candidate_only
duality,231,label;chapter;section;text,0FVV,duality-lemma-duality-proper-over-field,duality.tex,6717,lemma,Duality for proper schemes over fields,"egin lemma Let X be a proper scheme over a field k . There exists a dualizing complex X ullet with the following properties egin enumerate H i( X ullet) is nonzero only for i [-im(X), 0] , X = H -im(X) ( X ullet) is a coherent (S 2) -module whose support is the irreducible compon",lexical_candidate_only
duality,231,label;chapter;section;text,0FVZ,duality-lemma-duality-proper-over-field-CM,duality.tex,7024,lemma,Duality for proper schemes over fields,egin lemma Let X be a proper scheme over a field k which is Cohen-Macaulay and equidimensional of dimension d . The module X of Lemma ef lemma-duality-proper-over-field has the following properties egin enumerate X is a dualizing module on X (Section ef section-dualizing-module ),lexical_candidate_only
duality,231,label;chapter;section;text,,duality-lemma-duality-proper-over-field-in-range,duality.tex,6889,lemma,Duality for proper schemes over fields,"egin lemma Let X be a nonempty projective scheme over a field k . Let L be an ample invertible O X -module. Let X ullet and X be as in Lemma ef lemma-duality-proper-over-field , and set d = im(X) . For a coherent O X -module F and p Z , consider the map egin aligned a F , p : X d",lexical_candidate_only
duality,231,label;chapter;section;text,0FVX,duality-remark-coherent-duality-proper-over-field,duality.tex,6832,remark,Duality for proper schemes over fields,"egin remark We continue the discussion in Remark ef remark-duality-proper-over-field and we use the same notation k , X , X ullet , and t . If F is a coherent O X -module we obtain perfect pairings -, - angle : i X( F , X ullet) imes H -i (X, F ) k, ( , eta) t( (eta)) of finite d",lexical_candidate_only
duality,231,label;chapter;section;text,0FVW,duality-remark-duality-proper-over-field,duality.tex,6794,remark,Duality for proper schemes over fields,"egin remark Let k , X , and X ullet be as in Lemma ef lemma-duality-proper-over-field . The identity on the complex X ullet corresponds, via the functorial isomorphism in part (5), to a map t : H 0(X, X ullet) k For an arbitrary K in D ( O X) the identification om(K, X ullet) wit",lexical_candidate_only
duality,231,label;chapter;section;text,0G59,duality-section-duality-compactly-supported,duality.tex,8979,section,Duality for compactly supported cohomology,Duality for compactly supported cohomology Let k be a field. Let U be a separated scheme of finite type over k . Let K be an object of D b extit Coh ( O U) . Let us de,lexical_candidate_only
duality,231,label;chapter;section;text,0A85,duality-section-dualizing-schemes,duality.tex,81,section,Dualizing complexes on schemes,Dualizing complexes on schemes We define a dualizing complex on a locally Noetherian scheme to be a complex which affine locally comes from a dualizing complex on the corresponding ring.,lexical_candidate_only
duality,230,label;chapter;section;text,0AUA,duality-definition-good-dualizing,duality.tex,5252,definition,Glueing dualizing complexes,egin definition Let S be a Noetherian scheme and let S ullet be a dualizing complex on S . Let X be a scheme of finite type over S . The complex K constructed above is called the dualizing complex normalized relative to S ullet and is denoted X ullet .,lexical_candidate_only
duality,230,label;chapter;section;text,0B6X,duality-example-trace-proper,duality.tex,5516,example,Glueing dualizing complexes,egin example Let S be a Noetherian scheme and let S ullet be a dualizing complex. Let f : X o Y be a proper morphism of finite type schemes over S . Let X ullet and Y ullet be dualizing complexes normalized relative to S ullet . In this situation we have a( Y ullet) = X ullet (Le,lexical_candidate_only
duality,230,label;chapter;section;text,0AWF,duality-lemma-dimension-function-scheme,duality.tex,350,lemma,Dualizing complexes on schemes,"egin lemma Let X be a locally Noetherian scheme. Let X ullet be a dualizing complex on X . Then X is universally catenary and the function X o Z defined by x elta(x)ext such that X, x ullet[-elta(x)] ext is a normalized dualizing complex over O X, x is a dimension function.",lexical_candidate_only
duality,230,label;chapter;section;text,0AU8,duality-lemma-good-dualizing-independence-covering,duality.tex,5131,lemma,Glueing dualizing complexes,"egin lemma In Situation ef situation-dualizing let X be a scheme of finite type over S and let U , V be two finite open coverings of X by schemes separated over S . If there exists a dualizing complex normalized relative to S ullet and U , then there exists a dualizing complex no",lexical_candidate_only
duality,230,label;chapter;section;text,0AUB,duality-lemma-good-over-both,duality.tex,5270,lemma,Glueing dualizing complexes,"egin lemma Let (S, S ullet) be as in Situation ef situation-dualizing . Let f : X o Y be a morphism of finite type schemes over S . Let X ullet and Y ullet be dualizing complexes normalized relative to S ullet . Then X ullet is a dualizing complex normalized relative to Y ullet .",lexical_candidate_only
duality,230,label;chapter;section;text,0E30,duality-lemma-relative-dualizing-composition,duality.tex,7541,lemma,Relative dualizing complexes,"egin lemma Let f : Y o X and X o S be morphisms of schemes which are flat and of finite presentation. Let (K, ) and (M, ) be a relative dualizing complex for X o S and Y o X . Set E = M O Y L Lf *K . Then (E, ) is a relative dualizing complex for Y o S for a suitable .",lexical_candidate_only
duality,230,label;chapter;section;text,0AX4,duality-remark-dualizing-finite,duality.tex,5540,remark,Glueing dualizing complexes,"egin remark Let S be a Noetherian scheme and let S ullet be a dualizing complex. Let f : X o Y be a finite morphism between schemes of finite type over S . Let X ullet and Y ullet be dualizing complexes normalized relative to S ullet . Then we have f * X ullet = R (f * O X, Y ull",lexical_candidate_only
duality,230,label;chapter;section;text,0BV3,duality-remark-independent-omega-S,duality.tex,5472,remark,Glueing dualizing complexes,egin remark Let S be a Noetherian scheme which has a dualizing complex. Let f : X o Y be a morphism of schemes of finite type over S . Then the functor f new ! : D + Coh ( O Y) o D + Coh ( O X) is independent of the choice of the dualizing complex S ullet up to canonical isomorph,lexical_candidate_only
duality,230,label;chapter;section;text,0AU5,duality-section-glue,duality.tex,5033,section,Glueing dualizing complexes,"Glueing dualizing complexes We will now use glueing of dualizing complexes to get a theory which works for all finite type schemes over S given a pair (S, S ullet) as in Situation e",lexical_candidate_only
duality,230,label;chapter;section;text,0E2S,duality-section-relative-dualizing-complexes,duality.tex,7133,section,Relative dualizing complexes,"Relative dualizing complexes For a proper, flat morphism of finite presentation we have a rigid relative dualizing complex, see Remark ef remark-relative-dualizing-complex",lexical_candidate_only
duality,230,label;chapter;section;text,08Z0,dualizing-lemma-duality-torsion-cotorsion,dualizing.tex,765,lemma,Duality over Artinian local rings,egin lemma Assumptions and notation as in Lemma ef lemma-duality . Let I R be an ideal and M a finite R -module. Then D(M[I]) = D(M)/ID(M) and D(M/IM) = D(M)[I],lexical_candidate_only
duality,230,label;chapter;section;text,0AAK,dualizing-lemma-special-case-local-duality,dualizing.tex,3510,lemma,The local duality theorem,"egin lemma Let (A, m, appa) be a Noetherian local ring. Let A ullet be a normalized dualizing complex. Let E be an injective hull of the residue field. Let K D extit Coh (A) . Then -i A(K, A ullet) = om A(H i m (K), E) where denotes m -adic completion.",lexical_candidate_only
duality,230,label;chapter;section;text,0E28,dualizing-section-base-change-trivial-duality,dualizing.tex,2439,section,Base change for trivial duality,Base change for trivial duality In this section we consider a cocartesian square of rings A A' \\ R arphi ho R' arphi,lexical_candidate_only
duality,230,label;chapter;section;text,0A81,dualizing-section-local-duality,dualizing.tex,3419,section,The local duality theorem,"The local duality theorem The main result in this section is due to Grothendieck. egin lemma Let (A, m, appa) be a Noetheri",lexical_candidate_only
duality,230,label;chapter;section;text,0A84,dualizing-theorem-local-duality,dualizing.tex,3476,theorem,The local duality theorem,"egin theorem Let (A, m, appa) be a Noetherian local ring. Let A ullet be a normalized dualizing complex. Let E be an injective hull of the residue field. Let Z = V( m) (A) . Denote derived completion with respect to m . Then Rom A(K, A ullet) ong Rom A(R Z(K), E[0]) for K in D(A)",lexical_candidate_only
duality,230,label;chapter;section;text,0E53,spaces-duality-lemma-dimension-function-scheme,spaces-duality.tex,269,lemma,Dualizing complexes on algebraic spaces,"egin lemma Let S be a scheme. Let X be a locally Noetherian quasi-separated algebraic space over S . Let X ullet be a dualizing complex on X . Then X the function |X| o Z defined by x elta(x)ext such that X, x ullet[-elta(x)] ext is a normalized dualizing complex over O X, x is a",lexical_candidate_only
duality,229,label;chapter;section;text,0A87,duality-definition-dualizing-scheme,duality.tex,138,definition,Dualizing complexes on schemes,egin definition Let X be a locally Noetherian scheme. An object K of D( O X) is called a dualizing complex if K satisfies the equivalent conditions of Lemma ef lemma-equivalent-definitions .,lexical_candidate_only
duality,229,label;chapter;section;text,0E2T,duality-definition-relative-dualizing-complex,duality.tex,7152,definition,Relative dualizing complexes,"egin definition Let X o S be a morphism of schemes which is flat and locally of finite presentation. Let W X imes S X be any open such that the diagonal X/S : X o X imes S X factors through a closed immersion : X o W . A relative dualizing complex is a pair (K, ) consisting of an",lexical_candidate_only
duality,229,label;chapter;section;text,0E2Y,duality-lemma-base-change-relative-dualizing,duality.tex,7389,lemma,Relative dualizing complexes,"egin lemma Consider a cartesian square X' f' g' X f \\ S' g S of schemes. Assume X o S is flat and locally of finite presentation. Let (K, ) be a relative dualizing complex for f . Set K' = L(g') *K . Let ' be the derived base change of (see proof). Then (K', ') is a relative dua",lexical_candidate_only
duality,229,label;chapter;section;text,0E9W,duality-lemma-compactifyable-relative-dualizing,duality.tex,7507,lemma,Relative dualizing complexes,"egin lemma In Situation ef situation-shriek let f : X o Y be a morphism of extit FTS S . If f is flat, then f ! O Y is (the first component of) a relative dualizing complex for X over Y in the sense of Definition ef definition-relative-dualizing-complex .",lexical_candidate_only
duality,229,label;chapter;section;text,0A89,duality-lemma-dualizing-schemes,duality.tex,255,lemma,Dualizing complexes on schemes,"egin lemma Let K be a dualizing complex on a locally Noetherian scheme X . Then K is an object of D extit Coh ( O X) and D = R O X (-, K) induces an anti-equivalence D : D extit Coh ( O X) D extit Coh ( O X) which comes equipped with a canonical isomorphism ext id o D irc D . If ",lexical_candidate_only
duality,229,label;chapter;section;text,0ATP,duality-lemma-dualizing-unique-schemes,duality.tex,330,lemma,Dualizing complexes on schemes,"egin lemma Let X be a locally Noetherian scheme. If K and K' are dualizing complexes on X , then K' is isomorphic to K O X L L for some invertible object L of D( O X) .",lexical_candidate_only
duality,229,label;chapter;section;text,0A86,duality-lemma-equivalent-definitions,duality.tex,91,lemma,Dualizing complexes on schemes,egin lemma Let X be a locally Noetherian scheme. Let K be an object of D( O X) . The following are equivalent egin enumerate For every affine open U = (A) X there exists a dualizing complex A ullet for A such that K| U is isomorphic to the image of A ullet by the functor : D(A) o,lexical_candidate_only
duality,229,label;chapter;section;text,0AU9,duality-lemma-existence-good-dualizing,duality.tex,5175,lemma,Glueing dualizing complexes,egin lemma In Situation ef situation-dualizing let X be a scheme of finite type over S and let U be a finite open covering of X by schemes separated over S . Then there exists a dualizing complex normalized relative to S ullet and U .,lexical_candidate_only
duality,229,label;chapter;section;text,0E2X,duality-lemma-existence-relative-dualizing,duality.tex,7297,lemma,Relative dualizing complexes,"egin lemma Let X o S be a morphism of schemes which is flat and locally of finite presentation. There exists a relative dualizing complex (K, ) .",lexical_candidate_only
duality,229,label;chapter;section;text,0E2Z,duality-lemma-flat-proper-relative-dualizing,duality.tex,7448,lemma,Relative dualizing complexes,"egin lemma Let S be a quasi-compact and quasi-separated scheme. Let f : X o S be a proper, flat morphism of finite presentation. The relative dualizing complex X/S ullet of Remark ef remark-relative-dualizing-complex together with (ef equation-pre-rigid ) is a relative dualizing ",lexical_candidate_only
duality,229,label;chapter;section;text,0AU7,duality-lemma-good-dualizing-unique,duality.tex,5100,lemma,Glueing dualizing complexes,"egin lemma In Situation ef situation-dualizing let X be a scheme of finite type over S and let U be a finite open covering of X by schemes separated over S . If there exists a dualizing complex normalized relative to S ullet and U , then it is unique up to unique isomorphism.",lexical_candidate_only
duality,229,label;chapter;section;text,0AUC,duality-lemma-open-immersion-good-dualizing-complex,duality.tex,5309,lemma,Glueing dualizing complexes,"egin lemma Let (S, S ullet) be as in Situation ef situation-dualizing . Let j : X o Y be an open immersion of schemes of finite type over S . Let X ullet and Y ullet be dualizing complexes normalized relative to S ullet . Then there is a canonical isomorphism X ullet = Y ullet| X",lexical_candidate_only
duality,229,label;chapter;section;text,0AUD,duality-lemma-proper-map-good-dualizing-complex,duality.tex,5324,lemma,Glueing dualizing complexes,"egin lemma Let (S, S ullet) be as in Situation ef situation-dualizing . Let f : X o Y be a proper morphism of schemes of finite type over S . Let X ullet and Y ullet be dualizing complexes normalized relative to S ullet . Let a be the right adjoint of Lemma ef lemma-twisted-inver",lexical_candidate_only
duality,229,label;chapter;section;text,0E2V,duality-lemma-relative-dualizing-RHom,duality.tex,7236,lemma,Relative dualizing complexes,"egin lemma Let X o S be a morphism of schemes which is flat and locally of finite presentation. Let (K, ) be a relative dualizing complex. Then O X o R O X (K, K) is an isomorphism.",lexical_candidate_only
duality,229,label;chapter;section;text,0E2U,duality-lemma-relative-dualizing-complex-algebra,duality.tex,7189,lemma,Relative dualizing complexes,"egin lemma Let X o S be a morphism of schemes which is flat and locally of finite presentation. Let (K, ) be a relative dualizing complex. Then for any commutative diagram (A) X \\ (R) S whose horizontal arrows are open immersions, the restriction of K to (A) corresponds via Deri",lexical_candidate_only
duality,229,label;chapter;section;text,0ECM,duality-lemma-sitting-in-degrees,duality.tex,371,lemma,Dualizing complexes on schemes,"egin lemma Let X be a locally Noetherian scheme. Let X ullet be a dualizing complex on X with associated dimension function elta . Let F be a coherent O X -module. Set E i = -i O X ( F , X ullet) . Then E i is a coherent O X -module and for x X we have egin enumerate E i x is non",lexical_candidate_only
duality,229,label;chapter;section;text,0E2W,duality-lemma-uniqueness-relative-dualizing,duality.tex,7252,lemma,Relative dualizing complexes,"egin lemma Let X o S be a morphism of schemes which is flat and locally of finite presentation. If (K, ) and (L, ) are two relative dualizing complexes on X/S , then there is a unique isomorphism K o L sending to .",lexical_candidate_only
duality,229,label;chapter;section;text,0E4P,duality-remark-relative-dualizing-complex-bis,duality.tex,7479,remark,Relative dualizing complexes,"egin remark Let X o S be a morphism of schemes which is flat, proper, and of finite presentation. By Lemma ef lemma-existence-relative-dualizing there exists a relative dualizing complex ( X/S ullet, ) in the sense of Definition ef definition-relative-dualizing-complex . Consider",lexical_candidate_only
