unit_id,item,unit_type,parent_id,source_start,source_end,source_loc,authority_sha256,source_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
tohoku:corollary:4.2.3,189,corollary,tohoku:section:4.2,189,189,sem/r7/nodes.csv:231,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:4.2.4:1,189;190,corollary,tohoku:section:4.2,189,190,sem/r7/nodes.csv:232,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:4.2.4:2,190,corollary,tohoku:section:4.2,190,190,sem/r7/nodes.csv:233,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:4.2.4:3,190,corollary,tohoku:section:4.2,190,190,sem/r7/nodes.csv:234,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,spectral-sequence,homology-section-spectral-sequence,011M,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:4.3.2:1,192,corollary,tohoku:section:4.3,192,192,sem/r7/nodes.csv:235,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;spectral-sequence,cohomology-section-ext;derived-section-ext;homology-section-spectral-sequence,011M;06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:4.3.2:2,192,corollary,tohoku:section:4.3,192,192,sem/r7/nodes.csv:236,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:5.1.3,198,corollary,tohoku:section:5.1,198,198,sem/r7/nodes.csv:237,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,injectives,derived-section-injective-resolutions;homology-section-injectives,0134;013G,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:5.2.1,200,corollary,tohoku:section:5.2,200,200,sem/r7/nodes.csv:238,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:5.2.3,202,corollary,tohoku:section:5.2,202,202,sem/r7/nodes.csv:239,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:5.3.1:1,204,corollary,tohoku:section:5.3,204,204,sem/r7/nodes.csv:240,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,spectral-sequence,homology-section-spectral-sequence,011M,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:5.3.1:2,204,corollary,tohoku:section:5.3,204,204,sem/r7/nodes.csv:241,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:5.3.1:3,205,corollary,tohoku:section:5.3,205,205,sem/r7/nodes.csv:242,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,spectral-sequence,homology-section-spectral-sequence,011M,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:5.4.1,206,corollary,tohoku:section:5.4,206,206,sem/r7/nodes.csv:243,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:cohomological-dimension-test,170,corollary,tohoku:section:3.6,170,170,sem/r7/nodes.csv:244,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:coinduced-hom-acyclicity,215,corollary,tohoku:section:5.6,215,215,sem/r7/nodes.csv:245,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,derived-functor;injectives,cohomology-section-derived-functors;derived-section-injective-resolutions;derived-section-right-derived-functor;homology-section-injectives,0134;013G;0156;0716,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:fixed-point-free-g-covering,210,corollary,tohoku:section:5.5,210,210,sem/r7/nodes.csv:246,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:left-hereditary-k,192,corollary,tohoku:section:4.3,192,192,sem/r7/nodes.csv:247,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:lemma-5.5.2,208,corollary,tohoku:section:5.5,208,208,sem/r7/nodes.csv:248,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,spectral-sequence,homology-section-spectral-sequence,011M,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:theorem-5.6.3-locally-free,218,corollary,tohoku:section:5.6,218,218,sem/r7/nodes.csv:249,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:corollary:theorem-5.6.3-structure-sheaf,218,corollary,tohoku:section:5.6,218,218,sem/r7/nodes.csv:250,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:criterion:cech-H2-example-reduction:p1,177,criterion,tohoku:section:3.8,177,177,sem/r7/nodes.csv:251,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:criterion:cech-H2-example-reduction:p2,178,criterion,tohoku:section:3.8,178,178,sem/r7/nodes.csv:252,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:criterion:global-cech-edge-range,176,criterion,tohoku:section:3.8,176,176,sem/r7/nodes.csv:253,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:criterion:inverse-direct-essential-image,199,criterion,tohoku:section:5.1,199,199,sem/r7/nodes.csv:254,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:criterion:local-H1-two-components,178,criterion,tohoku:section:3.8,178,178,sem/r7/nodes.csv:255,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:criterion:stalk-ext-limit-transfer,193,criterion,tohoku:section:4.3,193,193,sem/r7/nodes.csv:256,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;limits;spectral-sequence,categories-section-directed-colimits;categories-section-limits;cohomology-section-ext;cohomology-section-limits;derived-section-ext;homology-section-spectral-sequence,002D;011M;01FE;04AX;06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:adapted-antifilters,172,definition,tohoku:section:3.7,172,172,sem/r7/nodes.csv:257,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:additive-diagram-relations:p1,130,definition,tohoku:section:1.6,130,130,sem/r7/nodes.csv:258,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:additive-diagram-relations:p2,131,definition,tohoku:section:1.6,131,131,sem/r7/nodes.csv:259,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,additive,homology-section-additive-categories,09SE,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:adjoint-obstruction-class,165,definition,tohoku:section:3.4,165,165,sem/r7/nodes.csv:260,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:associated-graded,145,definition,tohoku:section:2.4,145,145,sem/r7/nodes.csv:261,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:canonical-diagram-extension,131,definition,tohoku:section:1.6,131,131,sem/r7/nodes.csv:262,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,additive;ext,cohomology-section-ext;derived-section-ext;homology-section-additive-categories,06XP;09SE;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:cech-cohomology,174,definition,tohoku:section:3.8,174,174,sem/r7/nodes.csv:263,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:cogenerator-family,135,definition,tohoku:section:1.9,135,135,sem/r7/nodes.csv:264,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;grothendieck-category;injectives,derived-section-injective-resolutions;homology-section-abelian-categories;homology-section-injectives;injectives-section-grothendieck-categories;injectives-section-grothendieck-conditions,00ZX;0134;013G;05AB;079A,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:cohomological-dimension,170,definition,tohoku:section:3.6,170,170,sem/r7/nodes.csv:265,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:cohomological-spectral-sequence,145,definition,tohoku:section:2.4,145,145,sem/r7/nodes.csv:266,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,spectral-sequence,homology-section-spectral-sequence,011M,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:cohomology-presheaf,175,definition,tohoku:section:3.8,175,175,sem/r7/nodes.csv:267,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:cohomology-with-supports,157,definition,tohoku:section:3.2,157,157,sem/r7/nodes.csv:268,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,derived-functor;support,cohomology-section-cohomology-support;cohomology-section-derived-functors;derived-section-right-derived-functor,0156;0716;0A39,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:combinatorial-dimension,170,definition,tohoku:section:3.6,170,170,sem/r7/nodes.csv:269,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:commutation-relations,130,definition,tohoku:section:1.6,130,130,sem/r7/nodes.csv:270,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:commutative-diagram,130,definition,tohoku:section:1.6,130,130,sem/r7/nodes.csv:271,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:complete-subcategory,138,definition,tohoku:section:1.11,138,138,sem/r7/nodes.csv:272,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian,homology-section-abelian-categories,00ZX,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:composite-arrow,130,definition,tohoku:section:1.6,130,130,sem/r7/nodes.csv:273,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:cover-cohomology,174,definition,tohoku:section:3.8,174,174,sem/r7/nodes.csv:274,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:dE-obstruction,164,definition,tohoku:section:3.4,164,164,sem/r7/nodes.csv:275,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:delta-functor-morphism,140,definition,tohoku:section:2.1,140,140,sem/r7/nodes.csv:276,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,delta-functor,homology-section-cohomological-delta-functor,010P,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:delta-functor:p1,139,definition,tohoku:section:2.1,139,139,sem/r7/nodes.csv:277,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;additive;delta-functor,homology-section-abelian-categories;homology-section-additive-categories;homology-section-cohomological-delta-functor,00ZX;010P;09SE,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:delta-star-and-variance,140,definition,tohoku:section:2.1,140,140,sem/r7/nodes.csv:278,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:diagram-category,130,definition,tohoku:section:1.6,130,130,sem/r7/nodes.csv:279,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:dual-diagram-scheme,131,definition,tohoku:section:1.6,131,131,sem/r7/nodes.csv:280,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:effaceable-coeffaceable,141,definition,tohoku:section:2.2,141,141,sem/r7/nodes.csv:281,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,delta-functor;injectives,derived-section-injective-resolutions;homology-section-cohomological-delta-functor;homology-section-injectives,010P;0134;013G,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:etale-space-from-presheaf,154,definition,tohoku:section:3.1,154,154,sem/r7/nodes.csv:282,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:exact-delta-functor,140,definition,tohoku:section:2.1,140,140,sem/r7/nodes.csv:283,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;delta-functor,homology-section-abelian-categories;homology-section-cohomological-delta-functor,00ZX;010P,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:extension-by-zero-locally-closed,166,definition,tohoku:section:3.5,166,166,sem/r7/nodes.csv:284,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,exact-functor;ext,categories-section-exact-functor;cohomology-section-ext;derived-section-ext,0033;06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:filtered-object,145,definition,tohoku:section:2.4,145,145,sem/r7/nodes.csv:285,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian,homology-section-abelian-categories,00ZX,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:flasque-and-soft-sheaves,159,definition,tohoku:section:3.3,159,159,sem/r7/nodes.csv:286,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:induced-support-antifilter,166,definition,tohoku:section:3.5,166,166,sem/r7/nodes.csv:287,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,support,cohomology-section-cohomology-support,0A39,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:inductive-limit,133,definition,tohoku:section:1.8,133,133,sem/r7/nodes.csv:288,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:inductive-limit:functor,133,definition,tohoku:section:1.8,133,133,sem/r7/nodes.csv:289,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:inductive-limit:functoriality,133,definition,tohoku:section:1.8,133,133,sem/r7/nodes.csv:290,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:injective-effacement,135,definition,tohoku:section:1.10,135,135,sem/r7/nodes.csv:291,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,injectives,derived-section-injective-resolutions;homology-section-injectives,0134;013G,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:injective-object,135,definition,tohoku:section:1.10,135,135,sem/r7/nodes.csv:292,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;ext;injectives,cohomology-section-ext;derived-section-ext;derived-section-injective-resolutions;homology-section-abelian-categories;homology-section-injectives,00ZX;0134;013G;06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:morphism-spectral-sequence,145,definition,tohoku:section:2.4,145,145,sem/r7/nodes.csv:293,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,additive;spectral-sequence,homology-section-additive-categories;homology-section-spectral-sequence,011M;09SE,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:ordered-zariski-example,171,definition,tohoku:section:3.6,171,171,sem/r7/nodes.csv:294,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:ordinary-direct-image,171,definition,tohoku:section:3.7,171,171,sem/r7/nodes.csv:295,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:phi-soft-and-paracompactifying,159,definition,tohoku:section:3.3,159,159,sem/r7/nodes.csv:296,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:point-indexed-cover-system,176,definition,tohoku:section:3.8,176,176,sem/r7/nodes.csv:297,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:presheaf-and-sheaf:p1,153,definition,tohoku:section:3.1,153,153,sem/r7/nodes.csv:298,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:presheaf-and-sheaf:p2,154,definition,tohoku:section:3.1,154,154,sem/r7/nodes.csv:299,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:product-direct-image-sheaf,172,definition,tohoku:section:3.7,172,172,sem/r7/nodes.csv:300,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,injectives,derived-section-injective-resolutions;homology-section-injectives,0134;013G,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:pushforward-adapted-support-antifilter,172,definition,tohoku:section:3.7,172,172,sem/r7/nodes.csv:301,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,support,cohomology-section-cohomology-support,0A39,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:quasi-equal,138,definition,tohoku:section:1.11,138,138,sem/r7/nodes.csv:302,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:quotient-category,138,definition,tohoku:section:1.11,138,138,sem/r7/nodes.csv:303,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian,homology-section-abelian-categories,00ZX,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:quotient-composition:p1,138,definition,tohoku:section:1.11,138,138,sem/r7/nodes.csv:304,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:quotient-composition:p2,139,definition,tohoku:section:1.11,139,139,sem/r7/nodes.csv:305,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:quotient-hom,138,definition,tohoku:section:1.11,138,138,sem/r7/nodes.csv:306,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:quotient-morphism,138,definition,tohoku:section:1.11,138,138,sem/r7/nodes.csv:307,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:relative-derived-direct-image,173,definition,tohoku:section:3.7,173,173,sem/r7/nodes.csv:308,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:relative-direct-image,171,definition,tohoku:section:3.7,171,171,sem/r7/nodes.csv:309,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:relative-support-antifilter,171,definition,tohoku:section:3.7,171,171,sem/r7/nodes.csv:310,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,support,cohomology-section-cohomology-support,0A39,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:resolving-functor,149,definition,tohoku:section:2.5,149,149,sem/r7/nodes.csv:311,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;exact-functor;injectives,categories-section-exact-functor;derived-section-injective-resolutions;homology-section-abelian-categories;homology-section-injectives,0033;00ZX;0134;013G,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:restriction-extension-FY,166,definition,tohoku:section:3.5,166,166,sem/r7/nodes.csv:312,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,exact-functor;ext,categories-section-exact-functor;cohomology-section-ext;derived-section-ext,0033;06XP;0BQP,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:right-balanced,144,definition,tohoku:section:2.3,144,144,sem/r7/nodes.csv:313,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,derived-functor,cohomology-section-derived-functors;derived-section-right-derived-functor,0156;0716,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:right-left-satellites,140,definition,tohoku:section:2.2,140,140,sem/r7/nodes.csv:314,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:sections-and-supports,157,definition,tohoku:section:3.2,157,157,sem/r7/nodes.csv:315,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,support,cohomology-section-cohomology-support,0A39,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:sheaf-of-modules,155,definition,tohoku:section:3.1,155,155,sem/r7/nodes.csv:316,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:singular-locus-union,171,definition,tohoku:section:3.6,171,171,sem/r7/nodes.csv:317,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:spectral-functor,145,definition,tohoku:section:2.4,145,145,sem/r7/nodes.csv:318,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;spectral-sequence,homology-section-abelian-categories;homology-section-spectral-sequence,00ZX;011M,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
tohoku:def:spectral-sequence,145,definition,tohoku:section:2.4,145,145,sem/r7/nodes.csv:319,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,spectral-sequence,homology-section-spectral-sequence,011M,,needs_review,generated_intake,,,Requires statement-level mathematical comparison.
