unit_id,item,unit_type,parent_id,source_start,source_end,source_loc,authority_sha256,source_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
tohoku:corollary:5.3.1:3,205,corollary,tohoku:section:5.3,205,205,sem/r18/nodes.csv:242,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,spectral-sequence,homology-section-spectral-sequence,011M,D000880,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-orbit-space-equivariant-cohomology-stabilizer-orders,,"Stacks now proves Corollary 3 to Theorem 5.3.1: for a free discontinuous action, the stabilizer-order hypothesis is automatic and the functorial spectral sequence H^p(G,H^q(X,A)) converges to H^(p+q)(X/G,q_*^G(A))."
tohoku:corollary:5.4.1,206,corollary,tohoku:section:5.4,206,206,sem/r18/nodes.csv:243,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000889,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-orbit-space-equivariant-cohomology-trivial-fixed-part,,"Stacks now proves the source corollary: when G acts trivially on the closed part X_0 and on the restricted k-vector-space sheaf, equivariant cohomology of X_0 canonically decomposes as the direct sum of H^p(G,k) tensor H^q(X_0,A); the ordinary-cohomology comparison is split injective, so the support complex (5.4.2) is exact."
tohoku:corollary:cohomological-dimension-test,170,corollary,tohoku:section:3.6,170,170,sem/r18/nodes.csv:244,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000806,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-cohomological-dimension-open-generators,,"Stacks now proves the full corollary: using the equivalent terminology quasi-compact Hausdorff/Noetherian for compact/Tohoku Zariski, cohomological dimension at most n is equivalent to the vanishing of H^q(X,Z_U) for every open U and every q>n."
tohoku:corollary:coinduced-hom-acyclicity,215,corollary,tohoku:section:5.6,215,215,sem/r18/nodes.csv:245,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,derived-functor;injectives,cohomology-section-derived-functors;derived-section-injective-resolutions;derived-section-right-derived-functor;homology-section-injectives,0134;013G;0156;0716,D000931,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-skew-group-hom-injective-acyclic,,"Stacks now proves the corollary for an arbitrary ring R with G-action and semilinear left R-modules A and B: if B is injective in the equivariant module category, then Hom_R(A,B) is right acyclic for invariants in every positive degree. It also retains the source's warning that this Hom module need not be injective."
tohoku:corollary:fixed-point-free-g-covering,210,corollary,tohoku:section:5.5,210,210,sem/r18/nodes.csv:246,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,D001040,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-equivariant-cech-spectral-sequence-acyclic-cover;cohomology-lemma-equivariant-cech-free-index;cohomology-lemma-equivariant-cech-spectral-sequence-closed-acyclic-cover,,"Stacks now proves the complete source corollary. The open-cover acyclic comparison and the new closed-cover acyclic comparison cover respectively the open branch and the finite/locally-finite paracompact closed branches, while the fixed-point-free index lemma identifies derived invariants of the nonalternating Cech complex with the cohomology of its invariant subcomplex."
tohoku:corollary:left-hereditary-k,192,corollary,tohoku:section:4.3,192,192,sem/r18/nodes.csv:247,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000828,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-constant-sheaf-ext-hereditary-quotient,,Stacks now proves the hereditary specialization of Corollary 2: global dimension at most one kills the quotient spectral sequence above Ext-degree one and yields its canonical edge short exact sequence in every degree.
tohoku:corollary:lemma-5.5.2,208,corollary,tohoku:section:5.5,208,208,sem/r18/nodes.csv:248,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,spectral-sequence,homology-section-spectral-sequence,011M,D000897,existing_stronger,integrated_source_stacks_and_independent_review,derived-lemma-hyperderived-composite-functor-spectral-sequence-resolution,,"Stacks proves the resolution corollary in the same strengthened corrected form: for every nonnegative resolution A[0] to K, the termwise-derived hypercohomology spectral sequence converges to R^(p+q)(GF)(A), functorially and with finite filtrations."
tohoku:corollary:theorem-5.6.3-locally-free,218,corollary,tohoku:section:5.6,218,218,sem/r18/nodes.csv:249,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000937,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-equivariant-ext-locally-free,,"For an underlying O-module A locally isomorphic to finite free O^r, SheafHom_O(A,-) is exact, so ordinary SheafExt_O^q(A,B)=0 for q>0. The third equivariant Ext spectral sequence therefore degenerates at E_2, and its bottom edge gives the canonical isomorphisms H^n(X;G,SheafHom_O(A,B))->Ext^n_{O,G}(X;A,B), functorial in B, exactly as in the source corollary."
tohoku:corollary:theorem-5.6.3-structure-sheaf,218,corollary,tohoku:section:5.6,218,218,sem/r18/nodes.csv:250,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000938,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-equivariant-ext-locally-free,,"For A=O, evaluation at 1 is a canonical G-equivariant O-linear isomorphism SheafHom_O(O,B)=B. Under this identification the bottom-edge isomorphism of the preceding degeneration is H^n(X;G,B)->Ext^n_{O,G}(X;O,B), functorial in B, exactly the source formula."
tohoku:criterion:cech-H2-example-reduction:p1,177,criterion,tohoku:section:3.8,177,177,sem/r18/nodes.csv:251,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,D000382,structural_only,reviewed_structural,,,"This is an intermediate reduction inside the counterexample proof, not a freestanding comparison theorem."
tohoku:criterion:cech-H2-example-reduction:p2,178,criterion,tohoku:section:3.8,178,178,sem/r18/nodes.csv:252,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,D000383,structural_only,reviewed_structural,,,The admitted continuation has no substantive text and is structurally absorbed into the preceding counterexample reduction.
tohoku:criterion:global-cech-edge-range,176,criterion,tohoku:section:3.8,176,176,sem/r18/nodes.csv:253,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,D000978,existing_stronger,integrated_source_stacks_and_independent_review,cohomology-lemma-global-equivariant-cech-edge-range,,"Stacks proves the source criterion in a stronger equivariant form. Its global first-quadrant equivariant Cech spectral sequence has E_2^{p,q}=check H^p(X;G,underline H^q(A)) and E_2^{0,q}=0 for every q>0. Under the stated vanishing for 0<q<n, all incoming differentials to the bottom row through column n+1 vanish; the finite filtration then gives bottom-edge isomorphisms through degree n and an injection in degree n+1. Taking G={1} recovers the exact p.176 assertion, including the vacuous n=1 case."
tohoku:criterion:inverse-direct-essential-image,199,criterion,tohoku:section:5.1,199,199,sem/r18/nodes.csv:254,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000864,existing_equivalent,integrated_source_stacks_and_independent_review,sheaves-lemma-inverse-image-G-sheaf;sheaves-lemma-inverse-invariant-direct-image;sheaves-lemma-invariant-direct-image-stalk;sheaves-lemma-equivariant-sheaf-stabilizer-descent,,"Combining the fully faithful inverse-image adjunction with the counit monomorphism, Stacks now characterizes the descended subsheaf, proves that descent forces trivial stabilizer actions on stalks without extra hypotheses, and proves the converse under condition (D)."
tohoku:criterion:local-H1-two-components,178,criterion,tohoku:section:3.8,178,178,sem/r18/nodes.csv:255,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000385,example_or_remark,reviewed_example_or_remark,,,The connected-component calculation is specific to the two-closed-set counterexample and has no matching labelled local statement.
tohoku:criterion:stalk-ext-limit-transfer,193,criterion,tohoku:section:4.3,193,193,sem/r18/nodes.csv:256,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;limits;spectral-sequence,categories-section-directed-colimits;categories-section-limits;cohomology-section-ext;cohomology-section-limits;derived-section-ext;homology-section-spectral-sequence,002D;011M;01FE;04AX;06XP;0BQP,D001029,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-constant-sheaf-ext-stalk-comparison;cohomology-lemma-constant-sheaf-ext-stalk-noetherian-quotient,,"Stacks now constructs the canonical maps from the stalk of sheaf Ext to Ext_R^n(M,A_x), proves them isomorphisms when the componentwise Ext_R or Ext_S terms commute with the neighbourhood colimit, and proves the p. 193 left-Noetherian quotient specialization using the finite S-modules Tor_a^R(S,M). The comparison is conditional; left Noetherianity is not replaced by right Noetherianity, and the repaired Tor base is the original ring R."
tohoku:def:adapted-antifilters,172,definition,tohoku:section:3.7,172,172,sem/r18/nodes.csv:257,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000811,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-relative-direct-image-family-supports,,Stacks now gives the source definition that Phi and Psi are adapted relative to f exactly when Psi'=Psi; the all-closed-support example follows immediately from the displayed definition.
tohoku:def:additive-diagram-relations:p1,130,definition,tohoku:section:1.6,130,130,sem/r18/nodes.csv:258,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000689,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-additive-diagram-relations;homology-remark-additive-diagram-relations,,"Stacks now defines the free abelian groups on paths, integral linear combinations of parallel paths and identities, and the two-sided additive ideal generated by the stated relations. This exactly encodes the source's first half of the additive relation construction."
tohoku:def:additive-diagram-relations:p2,131,definition,tohoku:section:1.6,131,131,sem/r18/nodes.csv:259,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,additive,homology-section-additive-categories,09SE,D000690,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-additive-diagram-relations;homology-remark-additive-diagram-relations,,Stacks now defines additive diagrams satisfying the relations as additive functors out of the quotient preadditive path category and explains the equivalence with the source's object-arrow-relation description.
tohoku:def:adjoint-obstruction-class,165,definition,tohoku:section:3.4,165,165,sem/r18/nodes.csv:260,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D001010,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-holomorphic-logarithmic-derivative-obstruction,,"Stacks now constructs the source's class d(E)=d_u(E) in H^1(X,Ω_X^1(ad(E))) by canonically identifying the linear twist with Ω_X^1(ad(E)) and the affine twist with the torsor of holomorphic connection forms; it proves that d(E)=0 exactly when E admits a holomorphic connection."
tohoku:def:associated-graded,145,definition,tohoku:section:2.4,145,145,sem/r18/nodes.csv:261,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000979,existing_equivalent,integrated_source_stacks_and_independent_review,homology-lemma-associated-graded-cofiltration,,"Stacks now gives a labelled equivalent of the admitted corrected p.145 convention: for F'_nA=A/F^nA, the natural map F'_{n+1}A to F'_nA has kernel canonically and functorially identified with gr^n_F(A)=F^nA/F^{n+1}A, hence gr^n_F(A) is canonically isomorphic to G_{n+1}(A); it also records the increasing reindexings and the filtration/cofiltration and kernel/cokernel interchange under passage to the opposite category. Together with the immediately preceding associated-graded-object and functor paragraph, this covers the corrected source definition while explicitly distinguishing it from the inconsistent printed shifts."
tohoku:def:canonical-diagram-extension,131,definition,tohoku:section:1.6,131,131,sem/r18/nodes.csv:262,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,additive;ext,cohomology-section-ext;derived-section-ext;homology-section-additive-categories,06XP;09SE;0BQP,D000691,existing_equivalent,integrated_source_stacks_and_independent_review,homology-lemma-postcompose-additive-diagrams,,"Stacks now constructs postcomposition by an additive functor on relation-diagram categories, proves compatibility with identities, composition and natural transformations, and proves preservation of left, right and full exactness."
tohoku:def:cech-cohomology,174,definition,tohoku:section:3.8,174,174,sem/r18/nodes.csv:263,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,D000387,existing_equivalent,reviewed_equivalent,cohomology-section-refinements-cech,09UY,The tagged Stacks refinements section defines global Cech cohomology by the same filtered colimit of cover cohomology over refinements.
tohoku:def:cogenerator-family,135,definition,tohoku:section:1.9,135,135,sem/r18/nodes.csv:264,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;grothendieck-category;injectives,derived-section-injective-resolutions;homology-section-abelian-categories;homology-section-injectives;injectives-section-grothendieck-categories;injectives-section-grothendieck-conditions,00ZX;0134;013G;05AB;079A,D000949,existing_equivalent,integrated_source_stacks_and_independent_review,injectives-definition-grothendieck-conditions;injectives-lemma-grothendieck-cogenerator;injectives-lemma-cogenerators-abelian-groups,079B,"Stacks defines families of cogenerators, proves that every AB5 abelian category with a generator has a cogenerator, and now proves that both Q/Z and R/Z are cogenerators of abelian groups. Together these statements cover the full p. 135 unit."
tohoku:def:cohomological-dimension,170,definition,tohoku:section:3.6,170,170,sem/r18/nodes.csv:265,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000805,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-definition-cohomological-dimension,,"Stacks now states the source definition: a topological space has cohomological dimension at most n exactly when H^q(X,F) vanishes for every abelian sheaf F and every q>n."
tohoku:def:cohomological-spectral-sequence,145,definition,tohoku:section:2.4,145,145,sem/r18/nodes.csv:266,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,spectral-sequence,homology-section-spectral-sequence,011M,D000981,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-first-quadrant-spectral-sequence-with-filtered-abutment;homology-lemma-first-quadrant-spectral-sequence-with-filtered-abutment,,"Stacks now records the source's additional support condition under the unambiguous name first quadrant for a spectral sequence with finitely filtered abutment. It proves stabilization for r greater than max(p,q+1), vanishing of the negative-degree abutment, and the two stated filtration bounds. The supplied page-homology maps give identifications rather than literal equalities, matching the local spectral-sequence convention."
tohoku:def:cohomology-presheaf,175,definition,tohoku:section:3.8,175,175,sem/r18/nodes.csv:267,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000389,existing_equivalent,reviewed_equivalent,cohomology-lemma-include,01ER,"Stacks identifies the derived functors of inclusion into presheaves with the same presheaf U mapping to H^q(U,F)."
tohoku:def:cohomology-with-supports,157,definition,tohoku:section:3.2,157,157,sem/r18/nodes.csv:268,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,derived-functor;support,cohomology-section-cohomology-support;cohomology-section-derived-functors;derived-section-right-derived-functor,0156;0716;0A39,D000781,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-cohomology-family-supports,,"Stacks now defines H^p_Phi as the right derived functors of the left exact functor Gamma_Phi for an arbitrary family of closed supports, including negative vanishing and the degree-zero identification, exactly matching the source definition."
tohoku:def:combinatorial-dimension,170,definition,tohoku:section:3.6,170,170,sem/r18/nodes.csv:269,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000390,existing_equivalent,reviewed_equivalent,topology-definition-Krull,0055,The source's maximum length of strict chains of irreducible closed subsets is exactly the Stacks definition of Krull dimension for a topological space.
tohoku:def:commutation-relations,130,definition,tohoku:section:1.6,130,130,sem/r18/nodes.csv:270,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000692,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-additive-diagram-relations,,Stacks now defines ordinary pairs of parallel paths and distinguished loops as commutation relations and the full subcategory of diagrams satisfying path equality and identity-loop conditions.
tohoku:def:commutative-diagram,130,definition,tohoku:section:1.6,130,130,sem/r18/nodes.csv:271,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000693,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-additive-diagram-relations,,"Stacks now defines the image of a composite graph path and calls a graph-shaped diagram commutative when every pair of parallel paths has the same image, exactly covering the source definition."
tohoku:def:complete-subcategory,138,definition,tohoku:section:1.11,138,138,sem/r18/nodes.csv:272,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian,homology-section-abelian-categories,00ZX,D000023,existing_equivalent,reviewed_equivalent,homology-definition-serre-subcategory;homology-lemma-characterize-weak-serre-subcategory,02MO;0754,"Grothendieck's special 'full subcategory' is exactly Stacks' weak Serre subcategory: ordinary fullness plus kernels, cokernels, and extensions; it is not merely a full subcategory in current terminology."
tohoku:def:composite-arrow,130,definition,tohoku:section:1.6,130,130,sem/r18/nodes.csv:273,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000694,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-additive-diagram-relations,,"Stacks now defines finite composable paths in a directed graph, including the source's nonempty composite arrows and additionally the empty identity paths needed for the path category."
tohoku:def:cover-cohomology,174,definition,tohoku:section:3.8,174,174,sem/r18/nodes.csv:274,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000391,existing_equivalent,reviewed_equivalent,cohomology-definition-cech-complex,01EF,Stacks defines cover Cech cohomology as the cohomology of exactly this Cech complex.
tohoku:def:dE-obstruction,164,definition,tohoku:section:3.4,164,164,sem/r18/nodes.csv:275,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000956,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-crossed-homomorphism-torsor-obstruction,,"Stacks now defines the pointed torsor class d_u(E), identifies it with H^1 in the abelian case, proves neutrality exactly when A(rho)^E has a section, constructs the associated (P/G)^E monomorphism, and proves reduction implies neutrality with the converse when u is an epimorphism."
tohoku:def:delta-functor-morphism,140,definition,tohoku:section:2.1,140,140,sem/r18/nodes.csv:276,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,delta-functor,homology-section-cohomological-delta-functor,010P,D000988,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-morphism-graded-connecting-functors,,"Stacks now defines morphisms between graded connecting functors having the same arbitrary interval, variance, and step epsilon = +1 or -1 as componentwise natural transformations commuting with the correctly oriented boundary square in both the covariant and contravariant cases. Identities, sums, and composites are componentwise, and no exactness or one-sided-degree hypothesis is imposed. This gives the full p. 140 notion; the earlier nonnegative exact delta-functor definition is only a specialization."
tohoku:def:delta-functor:p1,139,definition,tohoku:section:2.1,139,139,sem/r18/nodes.csv:277,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;additive;delta-functor,homology-section-abelian-categories;homology-section-additive-categories;homology-section-cohomological-delta-functor,00ZX;010P;09SE,D000987,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-graded-connecting-functor,,"Stacks now specializes exactly to the source's covariant partial-functor: additive functors T^i for every a < i < b, boundary maps T^i(A'') to T^{i+1}(A') whenever both degrees occur, naturality in morphisms of short exact sequences, and the requirement that the associated string be a complex. The generalized statement also records the contravariant and degree-lowering variants without changing this case."
tohoku:def:delta-star-and-variance,140,definition,tohoku:section:2.1,140,140,sem/r18/nodes.csv:278,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000985,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-graded-connecting-functor;homology-lemma-graded-connecting-functor-dualities,,"Stacks now packages all four source conventions uniformly: covariance or contravariance, an arbitrary interval a < i < b, and step epsilon = +1 or -1, with the corresponding boundary direction, naturality, and complex string. The duality lemma proves that degree reindexing i maps to -i preserves variance and reverses the step, that passage to the target opposite reverses both variance and step with boundary (partial_T^{i-epsilon})^opp, and that passage to the source opposite changes variance; hence every case reduces to the covariant step +1 convention."
tohoku:def:diagram-category,130,definition,tohoku:section:1.6,130,130,sem/r18/nodes.csv:279,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000695,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-additive-diagram-relations,,"Stacks now defines graph-shaped diagrams, their component morphisms and naturality squares, and the resulting category before passing to additive path relations. This exactly covers the source construction."
tohoku:def:dual-diagram-scheme,131,definition,tohoku:section:1.6,131,131,sem/r18/nodes.csv:280,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000696,existing_equivalent,integrated_source_stacks_and_independent_review,homology-remark-dual-additive-diagram-scheme,,Stacks now reverses every graph arrow and every path in the relations and proves the canonical equivalence between the opposite representation category and representations of the opposite scheme.
tohoku:def:effaceable-coeffaceable,141,definition,tohoku:section:2.2,141,141,sem/r18/nodes.csv:281,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,delta-functor;injectives,derived-section-injective-resolutions;homology-section-cohomological-delta-functor;homology-section-injectives,010P;0134;013G,D000729,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-effaceable-functor;homology-lemma-characterize-effaceable-functor;homology-lemma-efface-implies-universal,010T,"Stacks now defines effaceable and co-effaceable additive functors exactly and proves all source characterizations: vanishing along every injective effacement when those exist, vanishing on injective objects when there are enough injectives, and the dual projective criterion for co-effaceability. The universality lemma now states its hypothesis in this language."
tohoku:def:etale-space-from-presheaf,154,definition,tohoku:section:3.1,154,154,sem/r18/nodes.csv:282,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,D000778,existing_equivalent,integrated_source_stacks_and_independent_review,sheaves-definition-etale-space;sheaves-lemma-presheaf-etale-space,,"Stacks now topologizes the disjoint union of the stalks of a presheaf using the basic opens determined by local sections, proves that the projection is an etale space over the base, and proves functoriality in the presheaf, exactly matching the source construction."
tohoku:def:exact-delta-functor,140,definition,tohoku:section:2.1,140,140,sem/r18/nodes.csv:283,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;delta-functor,homology-section-abelian-categories;homology-section-cohomological-delta-functor,00ZX;010P,D000986,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-graded-connecting-functor;homology-definition-exact-graded-connecting-functor;homology-remark-one-sided-two-sided-delta-functors,,"Stacks now defines exactness for the same arbitrary interval and both steps once the target is abelian, requiring exactness at every term of the actual unpadded string having both adjacent arrows. This matches the source without adding endpoint zero objects that it does not supply, and gives the source's all-degree cohomological step +1 and homological step -1 terminology. The comparison remark separately explains the stronger initial left-exactness condition in the pre-existing nonnegative delta-functor convention."
tohoku:def:extension-by-zero-locally-closed,166,definition,tohoku:section:3.5,166,166,sem/r18/nodes.csv:284,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,exact-functor;ext,categories-section-exact-functor;cohomology-section-ext;derived-section-ext,0033;06XP;0BQP,D000792,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-extension-by-zero-locally-closed,,"Stacks now constructs the exact extension-by-zero functor for every locally closed inclusion by open-then-closed factorization, proves its factorization-independent characterization and transitivity, and recovers the canonical closed/open exact sequence."
tohoku:def:filtered-object,145,definition,tohoku:section:2.4,145,145,sem/r18/nodes.csv:285,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian,homology-section-abelian-categories,00ZX,D000157,existing_equivalent,reviewed_equivalent,homology-definition-filtered;homology-lemma-filtered,0121;0122,"Stacks gives decreasing filtrations, filtered morphisms, additivity, and non-abelianness exactly; it additionally defines induced, quotient, finite, separated, and exhaustive filtrations."
tohoku:def:flasque-and-soft-sheaves,159,definition,tohoku:section:3.3,159,159,sem/r18/nodes.csv:286,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000788,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-definition-flasque;cohomology-definition-soft-family-supports;sheaves-example-sheaf-product-pointwise;sheaves-lemma-sheaf-subset-stalks;injectives-lemma-abelian-sheaves-space;injectives-lemma-sheaves-modules-space;cohomology-lemma-injective-flasque;cohomology-lemma-section-closed-paracompact-neighbourhood;cohomology-lemma-flasque-soft-family-supports,09SW;006X;0079;01DG;01DI;09SX,"Stacks now gives the source's flasque and soft definitions, its pointwise-product flasque envelope and embeddings for sheaves of sets, abelian groups, and modules, the neighbourhood-extension lemma for a closed subset with paracompact neighbourhood, and the resulting implication from flasque to soft on a paracompact space."
tohoku:def:induced-support-antifilter,166,definition,tohoku:section:3.5,166,166,sem/r18/nodes.csv:287,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,support,cohomology-section-cohomology-support,0A39,D000794,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-induced-family-supports,,"Stacks now defines the induced family Phi_Z by the members of Phi contained in the locally closed subset Z, distinguishes it from the trace family, proves it remains paracompactifying, and identifies supported sections after locally closed extension by zero."
tohoku:def:inductive-limit,133,definition,tohoku:section:1.8,133,133,sem/r18/nodes.csv:288,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,D000027,existing_equivalent,reviewed_equivalent,categories-definition-system-over-poset;categories-definition-colimit,0030;002F,The compatibility and universal mapping clauses are exactly the colimit of the associated preorder-indexed diagram.
tohoku:def:inductive-limit:functor,133,definition,tohoku:section:1.8,133,133,sem/r18/nodes.csv:289,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,D000028,existing_stronger,reviewed_stronger,categories-lemma-functorial-colimit,002K,Stacks gives functoriality for a transformation together with a change of index category; the fixed-index colimit functor asserted here is the special case H=id.
tohoku:def:inductive-limit:functoriality,133,definition,tohoku:section:1.8,133,133,sem/r18/nodes.csv:290,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-limits,002D;01FE;04AX,D000029,existing_stronger,reviewed_stronger,categories-lemma-functorial-colimit,002K,The induced map between colimits is exactly the H=id case of the more general local functorial-colimit lemma.
tohoku:def:injective-effacement,135,definition,tohoku:section:1.10,135,135,sem/r18/nodes.csv:291,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,injectives,derived-section-injective-resolutions;homology-section-injectives,0134;013G,D000727,existing_equivalent,integrated_source_stacks_and_independent_review,homology-definition-injective-effacement;homology-lemma-injective-effacement,,"Stacks now defines an injective effacement by the source's exact relative lifting square and proves both stated consequences: every monomorphism into an injective object is an injective effacement, and the identity of M is an injective effacement exactly when M is injective."
